Gene_Name	RVIS
NXPH1	27.42
NXPH2	41.25
NXPH3	43.29
NXPH4	46.49
NXT1	46.2
NXT2	54.63
NYAP1	5.46
NYAP2	52.25
NYNRIN	8.22
NYX	NA
O3FAR1	34.6
OAF	64.51
OAS1	94.04
OAS2	7.2
OAS3	34.98
OASL	26.93
OAT	13.33
OAZ1	NA
OAZ2	NA
OAZ3	NA
OBFC1	74.37
OBP2A	94.13
OBP2B	82.51
OBSCN	NA
OBSL1	12.02
OC90	77.98
OCA2	62.75
OCEL1	85.68
OCIAD1	48.35
OCIAD2	82.45
OCLM	NA
OCLN	79.25
OCM	77.57
OCM2	76.67
OCRL	35.99
OCSTAMP	68.98
ODAM	70.26
ODC1	24.33
ODF1	82.66
ODF2	15.36
ODF2L	37.6
ODF3	65.96
ODF3B	NA
ODF3L1	88.3
ODF3L2	NA
ODF4	84.44
ODZ1	2.62
ODZ3	0.36
ODZ4	2.59
OFD1	40.56
OGDH	22.75
OGDHL	20.03
OGFOD1	13.58
OGFOD2	24.46
OGFR	91.34
OGFRL1	27.42
OGG1	85.73
OGN	25.15
OGT	26.23
OIP5	64.51
OIT3	8.47
OLA1	37.11
OLAH	78.46
OLFM1	17.75
OLFM2	53.73
OLFM3	13.33
OLFM4	80.96
OLFML1	92.56
OLFML2A	14.2
OLFML2B	93.26
OLFML3	58.85
OLIG1	NA
OLIG2	NA
OLIG3	32.94
OLR1	44.89
OMA1	93.42
OMD	73.41
OMG	63
OMP	72.38
ONECUT1	34.6
ONECUT2	17.75
ONECUT3	NA
OOEP	78.28
OPA1	18.96
OPA3	75.12
OPALIN	76.81
OPCML	28.93
OPHN1	80.2
OPLAH	NA
OPN1LW	88.3
OPN1MW	NA
OPN1MW2	NA
OPN1SW	14.02
OPN3	64.61
OPN4	70.69
OPN5	19.31
OPRD1	43.29
OPRK1	33.2
OPRL1	26.85
OPRM1	97.43
OPTC	84.05
OPTN	18.72
OR10A2	86.71
OR10A3	86.17
OR10A4	97.71
OR10A5	98.12
OR10A6	89.5
OR10A7	83.36
OR10AD1	95.62
OR10AG1	96.38
OR10C1	99.57
OR10G2	97.29
OR10G3	92.73
OR10G4	98.35
OR10G7	96.82
OR10G8	87.54
OR10G9	99.56
OR10H1	82.17
OR10H2	84.05
OR10H3	94.89
OR10H4	90.98
OR10H5	97.42
OR10J1	92.23
OR10J3	72.6
OR10J5	37.32
OR10K1	84.55
OR10K2	96
OR10P1	78.69
OR10Q1	83.98
OR10R2	97.09
OR10S1	89.47
OR10T2	97.79
OR10V1	92.52
OR10W1	92.47
OR10X1	95.45
OR10Z1	86.17
OR11A1	79.25
OR11G2	92.92
OR11H1	NA
OR11H12	NA
OR11H4	91.58
OR11H6	97.71
OR11L1	90.98
OR12D2	99.26
OR12D3	68.13
OR13A1	75.51
OR13C2	84.55
OR13C3	71.5
OR13C4	53.73
OR13C5	98.64
OR13C8	79.38
OR13C9	93.16
OR13D1	96
OR13F1	95.87
OR13G1	94.35
OR13H1	81.38
OR13J1	27.88
OR14A16	83.9
OR14C36	87.95
OR14I1	92.56
OR14J1	68.13
OR14K1	NA
OR1A1	82.66
OR1A2	94.35
OR1B1	92.52
OR1C1	80.1
OR1D2	90.92
OR1D5	NA
OR1E1	37.11
OR1E2	88.23
OR1F1	96.7
OR1G1	64.51
OR1I1	98.22
OR1J1	94
OR1J2	76.31
OR1J4	27.69
OR1K1	36.17
OR1L1	89.79
OR1L3	98.34
OR1L4	96.25
OR1L6	90.56
OR1L8	82.17
OR1M1	85.68
OR1N1	79.38
OR1N2	88.74
OR1Q1	89.79
OR1S1	94.57
OR1S2	61.91
OR2A1	NA
OR2A12	80.73
OR2A14	91.51
OR2A2	92.73
OR2A25	76.31
OR2A4	NA
OR2A42	NA
OR2A5	95.23
OR2A7	NA
OR2AE1	91.29
OR2AG1	97.38
OR2AG2	86.71
OR2AJ1	NA
OR2AK2	94.7
OR2AP1	NA
OR2AT4	78.46
OR2B11	98.35
OR2B2	92.89
OR2B3	48.35
OR2B6	51.92
OR2C1	92.26
OR2C3	89.79
OR2D2	98.07
OR2D3	92.04
OR2F1	67.19
OR2F2	83.36
OR2G2	95.71
OR2G3	96.81
OR2G6	87.18
OR2H1	95.84
OR2H2	83.9
OR2J1	NA
OR2J2	95.74
OR2J3	87.87
OR2K2	73.61
OR2L13	82.66
OR2L2	90.98
OR2L3	92.19
OR2L5	NA
OR2L8	98.49
OR2M2	92.26
OR2M3	95.35
OR2M4	76.96
OR2M5	98.38
OR2M7	97.92
OR2S2	98.46
OR2T1	82.25
OR2T10	96.36
OR2T11	97.18
OR2T12	98.61
OR2T2	90.62
OR2T27	73.54
OR2T29	NA
OR2T3	92.52
OR2T33	93.19
OR2T34	91.26
OR2T35	NA
OR2T4	98
OR2T5	NA
OR2T6	98.59
OR2T7	NA
OR2T8	NA
OR2V1	NA
OR2V2	84.44
OR2W1	83.07
OR2W3	98.51
OR2Y1	96.13
OR2Z1	18.06
OR3A1	96.28
OR3A2	93.77
OR3A3	80.58
OR4A15	18.9
OR4A16	55.69
OR4A47	88.82
OR4A5	94.6
OR4B1	91.29
OR4C11	96.9
OR4C12	74.37
OR4C13	90.11
OR4C15	97.32
OR4C16	98.62
OR4C3	48.69
OR4C46	95.28
OR4C5	NA
OR4C6	64.74
OR4D1	89.07
OR4D10	30.56
OR4D11	50.22
OR4D2	96.81
OR4D5	82.17
OR4D6	99.14
OR4D9	96.28
OR4E2	74.49
OR4F15	86.65
OR4F16	NA
OR4F17	NA
OR4F21	NA
OR4F29	NA
OR4F3	NA
OR4F4	NA
OR4F5	NA
OR4F6	92.47
OR4K1	94.53
OR4K13	75.43
OR4K14	80.1
OR4K15	96.01
OR4K17	74.37
OR4K2	85.63
OR4K5	95.41
OR4L1	98.15
OR4M1	91.58
OR4M2	99.32
OR4N2	98.22
OR4N4	98.18
OR4N5	93.19
OR4P4	92.73
OR4Q3	87.59
OR4S1	81.6
OR4S2	97.74
OR4X1	97.79
OR4X2	32.06
OR51A2	99.6
OR51A4	96.38
OR51A7	77.06
OR51B2	89.5
OR51B4	97.47
OR51B5	98.15
OR51B6	99.48
OR51D1	96.13
OR51E1	73.41
OR51E2	63.36
OR51F1	98.51
OR51F2	72.38
OR51G1	98.41
OR51G2	75.43
OR51I1	98.99
OR51I2	93.19
OR51L1	95.74
OR51M1	97.75
OR51Q1	98.99
OR51S1	96.9
OR51T1	46.92
OR51V1	89.5
OR52A1	81.48
OR52A5	93.35
OR52B2	97.83
OR52B4	50.22
OR52B6	97.38
OR52D1	81.55
OR52E2	98.56
OR52E4	96.46
OR52E6	99.25
OR52E8	91.82
OR52H1	98.64
OR52I1	NA
OR52I2	92.56
OR52J3	97.01
OR52K1	80.2
OR52K2	95.08
OR52L1	96.17
OR52M1	64.85
OR52N1	94.52
OR52N2	97.29
OR52N4	96.56
OR52N5	60.47
OR52R1	97.71
OR52W1	88.69
OR56A1	15.12
OR56A3	44.89
OR56A4	19.73
OR56B1	97.27
OR56B3P	NA
OR56B4	60.31
OR5A1	89.79
OR5A2	77.06
OR5AC2	85.63
OR5AK2	73.61
OR5AN1	76.15
OR5AP2	85.63
OR5AR1	61.91
OR5AS1	86.71
OR5AU1	88.42
OR5B12	89.79
OR5B17	89.14
OR5B2	86.17
OR5B21	55.45
OR5B3	97.99
OR5C1	46.99
OR5D13	90.01
OR5D14	97.27
OR5D16	48.54
OR5D18	79.38
OR5F1	93.21
OR5H1	93.8
OR5H14	97.01
OR5H15	97.61
OR5H2	95.96
OR5H6	98.93
OR5I1	92.04
OR5J2	83.9
OR5K1	94.52
OR5K2	70.44
OR5K3	97.27
OR5K4	95.32
OR5L1	87.49
OR5L2	87.14
OR5M1	90.06
OR5M10	87.14
OR5M11	91.58
OR5M3	78.69
OR5M8	88.36
OR5M9	97.58
OR5P2	92.23
OR5P3	79.38
OR5R1	99.43
OR5T1	42.06
OR5T2	93.84
OR5T3	91.26
OR5V1	86.65
OR5W2	96.56
OR6A2	91.02
OR6B1	65.96
OR6B2	92.92
OR6B3	61.91
OR6C1	95.53
OR6C2	93.16
OR6C3	85.63
OR6C4	80.2
OR6C6	96.56
OR6C65	67.03
OR6C68	91.99
OR6C70	83.9
OR6C74	95.96
OR6C75	48.35
OR6C76	89.7
OR6F1	87.54
OR6J1	NA
OR6K2	79.46
OR6K3	90.98
OR6K6	98.87
OR6M1	91.99
OR6N1	93.8
OR6N2	69.37
OR6P1	99.25
OR6Q1	97.74
OR6S1	94.92
OR6T1	95.42
OR6V1	93.77
OR6X1	91.58
OR6Y1	95.33
OR7A10	93.39
OR7A17	90.34
OR7A5	86.65
OR7C1	96.38
OR7C2	82.74
OR7D2	38.82
OR7D4	81.55
OR7E24	57.15
OR7G1	96.11
OR7G2	92.23
OR7G3	93.56
OR8A1	94.52
OR8B12	72.38
OR8B2	79.25
OR8B3	71.41
OR8B4	82.08
OR8B8	77.8
OR8D1	93.35
OR8D2	83.25
OR8D4	99.13
OR8G1	NA
OR8G5	NA
OR8H1	92.52
OR8H2	99.13
OR8H3	98.22
OR8I2	95.42
OR8J1	92.95
OR8J3	95.21
OR8K1	96.69
OR8K3	72.6
OR8K5	90.62
OR8S1	96.57
OR8U1	97.38
OR9A2	86.65
OR9A4	63.2
OR9G1	93.39
OR9G4	52.09
OR9I1	72.38
OR9K2	86.17
OR9Q1	80.88
OR9Q2	48.35
ORAI1	61.49
ORAI2	32.94
ORAI3	30.07
ORAOV1	59.76
ORC1	82.93
ORC2	40.16
ORC3	84.64
ORC4	87.95
ORC5	15.86
ORC6	26.23
ORM1	68.13
ORM2	87.49
ORMDL1	49.39
ORMDL2	42.88
ORMDL3	36.86
OS9	11.88
OSBP	12.24
OSBP2	19.01
OSBPL10	13.1
OSBPL11	12.24
OSBPL1A	25.83
OSBPL2	18.06
OSBPL3	16.07
OSBPL5	20.96
OSBPL6	4.92
OSBPL7	11.45
OSBPL8	21.56
OSBPL9	38.98
OSCAR	NA
OSCP1	82.17
OSGEP	32.94
OSGEPL1	51.66
OSGIN1	52.35
OSGIN2	27.88
OSM	35.75
OSMR	95.81
OSR1	56.92
OSR2	58.26
OST4	NA
OSTalpha	26.73
OSTBETA	52.85
OSTC	54.63
OSTF1	33.97
OSTM1	28.63
OSTN	65.33
OTC	60.09
OTOA	11.98
OTOF	45.58
OTOG	NA
OTOGL	NA
OTOL1	58.74
OTOP1	77.26
OTOP2	34.88
OTOP3	89.57
OTOR	75.87
OTOS	53.19
OTP	NA
OTUB1	53.19
OTUB2	51.66
OTUD1	NA
OTUD3	74.18
OTUD4	8.56
OTUD5	41.25
OTUD6A	68.98
OTUD6B	85.53
OTUD7A	6.23
OTUD7B	7.11
OTX1	46.49
OTX2	27.42
OVCA2	38.28
OVCH1	NA
OVCH2	NA
OVGP1	96.03
OVOL1	34.32
OVOL2	35.75
OXA1L	89.86
OXCT1	38.82
OXCT2	NA
OXER1	90.77
OXGR1	21.2
OXLD1	68.98
OXNAD1	65.96
OXR1	7.15
OXSM	64.51
OXSR1	32.94
OXT	NA
OXTR	83.98
P2RX1	22.51
P2RX2	17.31
P2RX3	51.92
P2RX4	50.45
P2RX5	83.47
P2RX6	40.56
P2RX7	99.07
P2RY1	31.46
P2RY10	53.19
P2RY11	71.68
P2RY12	40.16
P2RY13	68.13
P2RY14	57.31
P2RY2	84.61
P2RY4	95.21
P2RY6	10.3
P2RY8	35.99
P4HA1	32.94
P4HA2	8.47
P4HA3	58.96
P4HB	11.18
P4HTM	46.92
PA2G4	32.62
PAAF1	69.37
PABPC1	27.42
PABPC1L	59.04
PABPC1L2A	NA
PABPC1L2B	NA
PABPC3	85.24
PABPC4	9.9
PABPC4L	NA
PABPC5	49.76
PABPN1	NA
PABPN1L	96
PACRG	26.53
PACRGL	75.12
PACS1	7.11
PACS2	14.24
PACSIN1	43.57
PACSIN2	57.41
PACSIN3	20.78
PADI1	23.69
PADI2	21.81
PADI3	97.15
PADI4	98.17
PAEP	74.18
PAF1	33.2
PAFAH1B1	26.23
PAFAH1B2	47.79
PAFAH1B3	32.62
PAFAH2	26.73
PAG1	15.76
PAGE1	81.89
PAGE2	77.45
PAGE2B	73.79
PAGE3	NA
PAGE4	58
PAGE5	79.79
PAH	14.67
PAICS	91.21
PAIP1	25.15
PAIP2	56.25
PAIP2B	44.54
PAK1	17.75
PAK1IP1	64.51
PAK2	30.07
PAK3	26.23
PAK4	22.65
PAK6	86.34
PAK7	37.6
PALB2	72.85
PALD1	93.08
PALLD	63.67
PALM	12.97
PALM2	45.26
PALM2-AKAP2	92.4
PALM3	95.84
PALMD	86.27
PAM	30.86
PAM16	75.87
PAMR1	21.84
PAN2	17.45
PAN3	22.65
PANK1	71.27
PANK2	37.11
PANK3	67.92
PANK4	8.95
PANX1	74.49
PANX2	NA
PANX3	72.6
PAOX	81.01
PAPD4	37.32
PAPD5	39.95
PAPD7	8.37
PAPL	23.51
PAPLN	93.61
PAPOLA	17.03
PAPOLB	NA
PAPOLG	10.73
PAPPA	4.16
PAPPA2	3.62
PAPSS1	12.46
PAPSS2	30.74
PAQR3	30.37
PAQR4	23.25
PAQR5	51.92
PAQR6	34.6
PAQR7	42.06
PAQR8	17.75
PAQR9	25.37
PARD3	9.81
PARD3B	62.75
PARD6A	56.92
PARD6B	68.13
PARD6G	21.2
PARK2	94.04
PARK7	60.09
PARL	65.76
PARM1	82.74
PARN	19.73
PARP1	8.98
PARP10	77.35
PARP11	31.46
PARP12	16.02
PARP14	20.02
PARP15	98.79
PARP16	41.91
PARP2	48.69
PARP3	87.69
PARP4	99.76
PARP6	21.41
PARP8	9.96
PARP9	27.03
PARPBP	58.85
PARS2	34.71
PARVA	26.23
PARVB	76.41
PARVG	73.54
PASD1	75.63
PASK	72.76
PATE1	84.27
PATE2	44.54
PATE3	73.79
PATE4	88.16
PATL1	58.96
PATL2	94.82
PATZ1	12.33
PAWR	NA
PAX1	74.37
PAX2	30.37
PAX3	53.85
PAX4	79.46
PAX5	53.73
PAX6	28.63
PAX7	6.78
PAX8	23.43
PAX9	58.53
PAXIP1	22.7
PAXIP1-AS2	NA
PBK	72.23
PBLD	61.73
PBOV1	83.07
PBRM1	1.48
PBX1	54.95
PBX2	41.64
PBX3	41.64
PBX4	23.43
PBXIP1	52.28
PC	2.39
PCBD1	54.63
PCBD2	59.43
PCBP1	31.46
PCBP2	39.68
PCBP3	15.62
PCBP4	43.77
PCCA	60.65
PCCB	62
PCDH1	7.32
PCDH10	5.46
PCDH11X	37.6
PCDH11Y	NA
PCDH12	86.42
PCDH15	86.35
PCDH17	5.49
PCDH18	5.31
PCDH19	10.43
PCDH20	9.27
PCDH7	3.6
PCDH8	NA
PCDH9	44.09
PCDHA1	67.55
PCDHA10	95.93
PCDHA11	91.76
PCDHA12	93.28
PCDHA13	20.94
PCDHA2	54.18
PCDHA3	15.4
PCDHA4	88.13
PCDHA5	60.76
PCDHA6	13.18
PCDHA7	59.18
PCDHA8	97.23
PCDHA9	95.39
PCDHAC1	93.27
PCDHAC2	13.71
PCDHB1	81.63
PCDHB10	98.14
PCDHB11	90.8
PCDHB12	98.63
PCDHB13	67.5
PCDHB14	91.11
PCDHB15	95.79
PCDHB16	91.71
PCDHB17	NA
PCDHB2	96.21
PCDHB3	87.69
PCDHB4	87.72
PCDHB5	70.75
PCDHB6	98.8
PCDHB7	96.08
PCDHB8	98.96
PCDHGA1	62.19
PCDHGA10	66.24
PCDHGA11	57.54
PCDHGA12	68.57
PCDHGA2	70.78
PCDHGA3	78.86
PCDHGA4	NA
PCDHGA5	4.64
PCDHGA6	47.26
PCDHGA7	63.67
PCDHGA8	84.77
PCDHGA9	NA
PCDHGB1	10.92
PCDHGB2	84.74
PCDHGB3	NA
PCDHGB4	10.54
PCDHGB6	63.65
PCDHGB7	48.91
PCDHGC3	3.25
PCDHGC4	20.82
PCDHGC5	3.82
PCDP1	37.6
PCED1A	58.85
PCED1B	20.54
PCF11	37.75
PCGF1	74.95
PCGF2	25.15
PCGF3	32.62
PCGF5	41.25
PCGF6	31.46
PCID2	17.75
PCIF1	11.28
PCK1	70.76
PCK2	70.75
PCLO	40.57
PCM1	30.93
PCMT1	56.64
PCMTD1	65.33
PCMTD2	35.75
PCNA	38.28
PCNP	79.79
PCNT	99.52
PCNX	1.87
PCNXL2	75.7
PCNXL3	4.12
PCNXL4	NA
PCOLCE	43.91
PCOLCE2	58.96
PCP2	63.2
PCP4	59.43
PCP4L1	72.94
PCSK1	25.73
PCSK1N	NA
PCSK2	6.72
PCSK4	82.93
PCSK5	99.1
PCSK6	NA
PCSK7	13.67
PCSK9	89.89
PCTP	63
PCYOX1	39.11
PCYOX1L	82.74
PCYT1A	11.06
PCYT1B	49.76
PCYT2	24.19
PDAP1	31.46
PDC	48.12
PDCD1	31.93
PDCD10	51.04
PDCD11	36.18
PDCD1LG2	75.29
PDCD2	72.23
PDCD2L	37.11
PDCD4	42.06
PDCD5	59.76
PDCD6	28.63
PDCD6IP	32.23
PDCD7	NA
PDCL	34.32
PDCL2	54.95
PDCL3	55.22
PDDC1	17.91
PDE10A	8.8
PDE11A	86.86
PDE12	40.36
PDE1A	14.02
PDE1B	42.06
PDE1C	57.52
PDE2A	7.15
PDE3A	6.89
PDE3B	59.16
PDE4A	6.86
PDE4B	15.27
PDE4C	77.26
PDE4D	4.39
PDE4DIP	99.95
PDE5A	91.34
PDE6A	39.31
PDE6B	20.05
PDE6C	62.17
PDE6D	78.95
PDE6G	66.57
PDE6H	60.96
PDE7A	41.91
PDE7B	33.2
PDE8A	39.11
PDE8B	15.2
PDE9A	23.63
PDF	NA
PDGFA	41.64
PDGFB	53.73
PDGFC	56.92
PDGFD	20.54
PDGFRA	16.76
PDGFRB	14.3
PDGFRL	66.24
PDHA1	65.56
PDHA2	73.61
PDHB	26.23
PDHX	69.57
PDIA2	98.9
PDIA3	21.41
PDIA4	39.25
PDIA5	9.21
PDIA6	15.12
PDIK1L	42.88
PDILT	87.29
PDK1	31.93
PDK2	37.11
PDK3	62.74
PDK4	56.92
PDLIM1	31.69
PDLIM2	NA
PDLIM3	20.7
PDLIM4	80.82
PDLIM5	94.25
PDLIM7	16.02
PDP1	13.33
PDP2	9.55
PDPK1	NA
PDPN	55.61
PDPR	88.89
PDRG1	53.19
PDS5A	15.2
PDS5B	3.64
PDSS1	58.53
PDSS2	48.54
PDX1	NA
PDXDC1	94.63
PDXK	31.93
PDXP	NA
PDYN	82.08
PDZD11	60.96
PDZD2	69.67
PDZD3	50.45
PDZD4	27.88
PDZD7	29.31
PDZD8	71.6
PDZD9	56.64
PDZK1	NA
PDZK1IP1	56.64
PDZRN3	8.63
PDZRN4	94.77
PEA15	54.63
PEAK1	5
PEAR1	84.77
PEBP1	73.97
PEBP4	90.34
PECR	74.49
PEF1	34.32
PEG10	33.97
PEG3	95.45
PELI1	22.09
PELI2	18.06
PELI3	53.73
PELO	35.75
PELP1	NA
PEMT	88.3
PENK	72.6
PEPD	42.28
PER1	1.98
PER2	5.92
PER3	94.36
PERP	81.99
PES1	44.03
PET100	83.59
PET112	74.66
PET117	65.04
PEX1	39.31
PEX10	34.82
PEX11A	24
PEX11B	33.97
PEX11G	73.27
PEX12	80.73
PEX13	75.29
PEX14	22.65
PEX16	70.44
PEX19	35.99
PEX2	76.15
PEX26	92.16
PEX3	48.12
PEX5	11.36
PEX5L	8.8
PEX6	92.34
PEX7	54.95
PF4	52.85
PF4V1	64.11
PFAS	21.22
PFDN1	52.85
PFDN2	46.2
PFDN4	71.81
PFDN5	38.28
PFDN6	72.94
PFKFB1	18.59
PFKFB2	15.76
PFKFB3	4.19
PFKFB4	9.47
PFKL	4.95
PFKM	23.57
PFKP	0.79
PFN1	47.79
PFN2	56.25
PFN3	NA
PFN4	56.64
PGA3	NA
PGA4	NA
PGA5	NA
PGAM1	51.4
PGAM2	21.56
PGAM4	76.81
PGAM5	65.76
PGAP1	15.86
PGAP2	33.2
PGAP3	73.41
PGBD1	92.33
PGBD2	11.88
PGBD3	22.65
PGBD4	31.93
PGBD5	NA
PGC	70.52
PGD	15.76
PGF	27.42
PGGT1B	51.66
PGK1	24
PGK2	77.06
PGLS	NA
PGLYRP1	78.28
PGLYRP2	95.25
PGLYRP3	92.98
PGLYRP4	93.58
PGM1	37.66
PGM2	60.65
PGM2L1	80.2
PGM3	34.6
PGM5	25.64
PGP	NA
PGPEP1	38.58
PGPEP1L	93.77
PGR	NA
PGRMC1	62.74
PGRMC2	NA
PGS1	30.56
PHACTR1	NA
PHACTR2	50.34
PHACTR3	37.6
PHACTR4	24.53
PHAX	34.71
PHB	56.64
PHB2	26.23
PHC1	57.48
PHC2	22.78
PHC3	23.63
PHEX	6.43
PHF1	30.7
PHF10	25.15
PHF11	49.76
PHF12	6.52
PHF13	25.37
PHF14	20.78
PHF15	22.75
PHF16	23.25
PHF17	21.73
PHF19	55.61
PHF2	7.86
PHF20	19.86
PHF20L1	4.43
PHF21A	17.31
PHF21B	89.24
PHF23	28.93
PHF3	12.1
PHF5A	63.81
PHF6	51.04
PHF7	69.21
PHF8	51.92
PHGDH	17.36
PHGR1	NA
PHIP	5.49
PHKA1	12.46
PHKA2	19.05
PHKB	74.74
PHKG1	4.11
PHKG2	14.5
PHLDA1	NA
PHLDA2	46.2
PHLDA3	65.33
PHLDB1	2.05
PHLDB2	78.88
PHLDB3	57.52
PHLPP1	NA
PHLPP2	5.56
PHOSPHO1	NA
PHOSPHO2	53.19
PHOX2A	NA
PHOX2B	62.74
PHPT1	63.2
PHRF1	3.13
PHTF1	26.93
PHTF2	43.77
PHYH	83.36
PHYHD1	50.22
PHYHIP	17.75
PHYHIPL	41.64
PI15	69.21
PI16	77.16
PI3	81.99
PI4K2A	81.38
PI4K2B	20.26
PI4KA	0.18
PI4KB	11.77
PIAS1	21.41
PIAS2	25.37
PIAS3	15.91
PIAS4	15.27
PIBF1	77.29
PICALM	22.51
PICK1	12.24
PID1	30.37
PIDD	4.36
PIEZO1	99.6
PIEZO2	NA
PIF1	81.67
PIGA	68.98
PIGB	NA
PIGC	55.22
PIGF	73.27
PIGG	96.87
PIGH	36.86
PIGK	31.69
PIGL	53.51
PIGM	34.6
PIGN	19.01
PIGO	4.61
PIGP	81.38
PIGQ	59.21
PIGR	25.83
PIGS	60.57
PIGT	42.23
PIGU	26.73
PIGV	26.73
PIGW	51.92
PIGX	79.89
PIGY	66.57
PIGZ	71.62
PIH1D1	88.69
PIH1D2	83.78
PIH1D3	71.81
PIK3AP1	57.48
PIK3C2A	3.72
PIK3C2B	77.93
PIK3C2G	83.79
PIK3C3	4.56
PIK3CA	24.19
PIK3CB	4.1
PIK3CD	2.72
PIK3CG	12.05
PIK3IP1	74.18
PIK3R1	13.45
PIK3R2	20.7
PIK3R3	46.74
PIK3R4	6.56
PIK3R5	23.66
PIK3R6	NA
PIKFYVE	4.16
PILRA	85.1
PILRB	43.29
PIM1	71.27
PIM2	39.68
PIM3	NA
PIN1	51.4
PIN4	81.22
PINK1	23.63
PINLYP	NA
PINX1	89.19
PION	70.64
PIP	91.47
PIP4K2A	51.66
PIP4K2B	50.01
PIP4K2C	24.19
PIP5K1A	21.41
PIP5K1B	67.19
PIP5K1C	32.23
PIP5KL1	67.03
PIPOX	19.73
PIR	79.25
PIRT	59.76
PISD	34.71
PITHD1	NA
PITPNA	32.62
PITPNB	62.38
PITPNC1	NA
PITPNM1	8.2
PITPNM2	1.96
PITPNM3	4.31
PITRM1	99.36
PITX1	43.29
PITX2	30.37
PITX3	NA
PIWIL1	23.57
PIWIL2	29.61
PIWIL3	98.54
PIWIL4	93.63
PJA1	77.85
PJA2	43.98
PKD1	NA
PKD1L1	98.05
PKD1L2	99.89
PKD2	14.71
PKD2L1	90.8
PKD2L2	37.54
PKDCC	NA
PKDREJ	18.22
PKHD1	75.51
PKHD1L1	99.85
PKIA	66.32
PKIB	54.63
PKIG	56.25
PKLR	53.98
PKM	25.56
PKMYT1	23.51
PKN1	8.96
PKN2	7.43
PKN3	13.77
PKNOX1	23.25
PKNOX2	12.33
PKP1	91.09
PKP2	84.18
PKP3	NA
PKP4	7.32
PLA1A	89.24
PLA2G10	NA
PLA2G12A	67.92
PLA2G12B	39.68
PLA2G15	30.56
PLA2G16	51.4
PLA2G1B	41.64
PLA2G2A	54.95
PLA2G2C	NA
PLA2G2D	91.96
PLA2G2E	63
PLA2G2F	66.82
PLA2G3	93.88
PLA2G4A	35.99
PLA2G4B	58.01
PLA2G4C	98.57
PLA2G4D	95.93
PLA2G4E	72.8
PLA2G4F	94.1
PLA2G5	31.46
PLA2G6	3.08
PLA2G7	82.25
PLA2R1	88.64
PLAA	9.55
PLAC1	47.79
PLAC1L	59.76
PLAC8	51.04
PLAC8L1	73.27
PLAC9	73.11
PLAG1	37.11
PLAGL1	42.06
PLAGL2	43.57
PLAT	24.6
PLAU	72.6
PLAUR	94.7
PLB1	93.06
PLBD1	80.88
PLBD2	34.71
PLCB1	11.48
PLCB2	14.81
PLCB3	16.74
PLCB4	10.07
PLCD1	10.96
PLCD3	NA
PLCD4	9.68
PLCE1	74.59
PLCG1	1.82
PLCG2	17.92
PLCH1	7.34
PLCH2	NA
PLCL1	36.28
PLCL2	17.31
PLCXD1	52.32
PLCXD2	30.37
PLCXD3	31.46
PLCZ1	23.51
PLD1	52.36
PLD2	76.56
PLD3	21.56
PLD4	61.91
PLD5	40.16
PLD6	NA
PLDN	62.74
PLEC	0.03
PLEK	81.48
PLEK2	30.56
PLEKHA1	23.43
PLEKHA2	NA
PLEKHA3	44.89
PLEKHA4	55.83
PLEKHA5	25.79
PLEKHA6	5.73
PLEKHA7	4.33
PLEKHA8	69.21
PLEKHB1	20.26
PLEKHB2	25.15
PLEKHD1	74.18
PLEKHF1	19.31
PLEKHF2	44.54
PLEKHG1	56.93
PLEKHG2	80.01
PLEKHG3	38.29
PLEKHG4	81.75
PLEKHG4B	45.61
PLEKHG5	92.39
PLEKHG6	12.63
PLEKHG7	78.59
PLEKHH1	93.49
PLEKHH2	11.68
PLEKHH3	9.17
PLEKHJ1	NA
PLEKHM1	3.41
PLEKHM2	19.01
PLEKHM3	55.61
PLEKHN1	89.33
PLEKHO1	23.43
PLEKHO2	55.76
PLEKHS1	94.17
PLG	83.57
PLGLB1	NA
PLGLB2	NA
PLGRKT	67.92
PLIN1	86.8
PLIN2	57.31
PLIN3	37.7
PLIN4	99.86
PLIN5	NA
PLK1	33.34
PLK2	27.88
PLK3	6.78
PLK4	32.23
PLK5	NA
PLLP	44.89
PLN	62.38
PLOD1	16.09
PLOD2	62.1
PLOD3	6.58
PLP1	54.63
PLP2	53.19
PLRG1	33.2
PLS1	26.93
PLS3	26.53
PLSCR1	76.05
PLSCR2	83.14
PLSCR3	NA
PLSCR4	91.58
PLSCR5	32.94
PLTP	24.6
PLVAP	18.9
PLXDC1	52.15
PLXDC2	80.88
PLXNA1	0.09
PLXNA2	3.64
PLXNA3	0.94
PLXNA4	39.21
PLXNB1	0.93
PLXNB2	0.42
PLXNB3	14.72
PLXNC1	30.92
PLXND1	4.88
PM20D1	94.22
PM20D2	NA
PMAIP1	NA
PMCH	47.79
PMEL	50.51
PMEPA1	65.76
PMF1	89.07
PMF1-BGLAP	87.06
PMFBP1	16.12
PML	64.12
PMM1	26.53
PMM2	19.73
PMP2	81.22
PMP22	71.08
PMPCA	5.97
PMPCB	25.73
PMS1	82.32
PMS2	95.29
PMVK	82.51
PNCK	22.09
PNISR	59.04
PNKD	29.31
PNKP	20.86
PNLDC1	8.47
PNLIP	15.12
PNLIPRP1	64.74
PNLIPRP2	NA
PNLIPRP3	94.01
PNMA1	56.92
PNMA2	35.99
PNMA3	76.96
PNMA5	51.92
PNMA6A	NA
PNMA6C	NA
