CCDSr20	%geneCov	RVIS[pop_maf_0.05%(any)]	%RVIS[pop_maf_0.05%(any)]	Edge_case_RVIS[pop_maf_0.05%(any)]	OE-ratio_[ExAC v2]	%OE-ratio_[ExAC v2]	alternative-RVIS[maf_0.0025%]	alternative-%RVIS[maf_0.0025%]
TMEM213	1	0.186607874	58.49462366	Y	1.022176176	68.4189197	0.487288094	74.50542174
TMEM243	1	0.021200186	50.45943304	Y	0.989918148	49.9334221	0.005645632	50.39317937
TMEM248	1	-0.814220629	17.771261	N	0.886639962	14.75134603	-0.637848508	20.9833623
TMEM60	1	0.410212917	68.08406647	Y	0.929078015	24.31540555	0.02465674	51.48580416
TMUB1	0.852348993	0.182062406	58.30889541	Y	1.078003445	89.94963237	0.23229289	62.48654913
TNPO3	1	-1.915563532	3.450635386	N	0.868933803	11.99560007	-1.948746573	2.938498469
TNRC18	0.551391507	0.352525842	65.7086999	N	0.983398577	46.17032363	1.319723389	93.31181194
TNS3	0.941415052	-0.527984738	26.48093842	N	0.9672039	38.25044868	0.025867824	51.5603013
TOMM7	1	0.182419325	58.32844575	Y	1.000539698	56.07016731	0.053173553	53.04196672
TPK1	1	-0.231275936	38.72922776	N	1.064098606	86.48179239	0.063113124	53.58827912
TPST1	1	-0.571983834	24.98533724	N	0.944061987	29.05112025	-0.628343081	21.34757057
TRA2A	0.985176739	-0.288312605	36.22678397	N	0.83955131	8.579864528	-0.22780382	38.18392517
TRIM24	0.938914729	-0.863945742	16.57869013	N	0.913715509	20.20494413	-1.717409522	3.956626107
TRIM4	0.836280288	-0.006870187	49.13000978	N	1.059000476	84.98813177	0.409402616	70.96266865
TRIM50	0.826408126	0.409497039	68.05474096	N	1.019927412	67.28420078	0.547453069	76.83138813
TRIM56	0.865520282	-0.849864468	16.91104594	N	0.903861592	17.98761072	-0.677355043	19.60930387
TRIM74	0.622222222	0.177873819	58.05474096	Y	0.953507911	32.6579054	0.456414443	73.16447314
TRIP6	0.792891319	0.5072621	72.02346041	N	1.092958169	92.64748451	0.271181353	64.44830726
TRPV5	1	-0.371813419	32.6686217	N	0.967623002	38.44149829	-0.30725373	34.43423558
TRPV6	0.971112999	0.152923695	56.90127077	N	0.955355869	33.38736757	-0.581863508	23.04444996
TRRAP	0.995699831	-8.636962423	0.019550342	N	0.754620897	3.56625948	-8.192229874	0.024832381
TSC22D4	0.919166667	0.85823011	83.16715543	N	0.951249001	31.66792103	0.731113035	82.77460475
TSGA13	1	-0.134668645	43.00097752	N	1.12036189	95.95322179	-0.294428635	34.98882543
TSPAN12	1	-0.205786742	39.85337243	N	0.965190468	37.3299369	-0.144261042	42.28126811
TSPAN13	1	-0.346509995	33.72434018	Y	0.886548279	14.7281885	-0.435442389	28.77245261
TSPAN33	0.953409091	0.055066387	52.15053763	N	0.99853503	54.92386962	0.063113124	53.58827912
TTC26	1	-0.57839578	24.76050831	N	0.951219675	31.66213165	-0.496658807	26.14849764
TTYH3	0.840517241	0.310662396	63.92961877	N	0.950038729	31.25108551	0.209178596	61.3608145
TWIST1	0.512315271	-0.223703629	39.06158358	Y	0.724347448	2.686273375	-0.261553589	36.55326546
TWISTNB	0.997084548	0.296937876	63.30400782	N	1.050696564	82.02396804	-0.132226826	42.97657479
TYW1	1	0.209959994	59.50146628	N	1.019741336	67.17420251	-0.236091047	37.81971691
TYW1B	1	1.650525344	94.95601173	N	1.217787082	99.14896081	1.55014494	95.00041387
UBE2D4	1	-0.062840309	46.43206256	Y	1.050490914	81.92554854	0.1845048	60.00331098
UBE2H	1	-0.126740681	43.39198436	Y	0.387641656	0.150523939	-0.19484091	39.72353282
UBE3C	0.99760479	-1.377696928	7.262952102	N	0.911741635	19.74758293	-1.194443517	8.815495406
UBN2	0.912208171	-0.185019269	40.65493646	N	0.99881394	55.09176171	-0.6164232	21.76972105
UFSP1	0.967365967	-0.080306491	45.6402737	N	0.922745597	22.48017137	-0.316056067	34.03691747
UPP1	1	-0.297399819	35.87487781	N	0.992055052	51.14919238	0.468964845	73.77700521
URGCP	0.983309659	-0.336075668	34.16422287	N	0.946181261	29.67058415	-0.746167644	17.53993875
URGCP-MRPS24	0.747875354	0.069859663	52.85434995	Y	1.160683517	98.11266138	-0.077984519	45.85713103
USP42	0.834953877	1.020130228	86.68621701	N	0.99292062	51.62392173	0.535605057	76.45062495
VGF	0.600649351	-0.284477911	36.37341153	N	1.040139085	77.39825161	-0.053393873	47.21463455
VIPR2	0.746126341	0.495854603	71.59335288	N	1.024241363	69.61732183	0.421436344	71.56692327
VKORC1L1	0.792944785	0.370286214	66.49071359	Y	1.101685195	94.08325132	0.194010545	60.52479099
VOPP1	0.615727003	0.307544592	63.81231672	Y	1.097751734	93.41168297	0.828448438	85.36544988
VPS37D	0.501302083	0.16798151	57.61485826	Y	0.934125533	25.92485382	0.344267061	67.99106034
VPS41	1	-0.503800342	27.41935484	N	0.930791719	24.80750304	-0.293297887	35.02193527
VPS50	0.979418491	-1.338558188	7.80058651	N	0.876774232	13.17084467	-1.295080941	7.573876335
VSTM2A	0.829533116	0.066473711	52.67839687	N	1.022355776	68.54049673	-0.087141503	45.3190961
WASL	0.858793325	-0.338485388	34.01759531	N	0.815445704	6.628842702	-0.594854648	22.5974671
WBSCR17	1	-1.119918462	10.77223851	N	0.936522708	26.59063278	-1.190591434	8.88171509
WBSCR27	0.932360743	0.815629356	82.09188661	N	1.046027887	80.03242054	0.752480818	83.30436222
WBSCR28	0.950372208	0.995129254	86.19745846	N	1.044731084	79.4592717	0.738178365	82.94843142
WDR60	0.906581741	1.152364811	89.13978495	N	1.087054594	91.62276385	1.534110223	94.94247165
WDR86	0.583390061	0.711442061	79.14956012	N	1.174840121	98.4658137	1.379895693	93.91606655
WDR91	1	-0.763147195	19.13000978	N	0.989764018	49.86394952	-0.324256163	33.69754159
WEE2	1	-0.279484664	36.60801564	N	0.980535597	44.74613559	-0.181673246	40.38572966
WIPF3	0.572972973	0.375274639	66.71554252	N	1.119154127	95.84322353	0.339988728	67.77584637
WIPI2	0.94747754	-0.292051248	36.08993157	N	0.897045256	16.59815898	-0.496658807	26.14849764
WNT16	1	-0.501217837	27.51710655	N	1.051958782	82.51027615	-0.599388563	22.42364043
WNT2	1	-0.143401641	42.56109482	N	1.021874712	68.30313206	0.113516143	56.3777833
XRCC2	1	-0.032003186	47.82991202	N	1.03836375	76.55300179	0.053694446	53.09990895
YAE1D1	0.650047037	0.465377107	70.44965787	N	1.014156827	64.23319632	0.098867389	55.56659217
YKT6	1	-0.025944071	48.13294233	Y	0.950038022	31.24529613	-0.173126112	40.83271252
YWHAG	1	-0.268172706	37.07722385	Y	0.59534751	0.775777225	-0.511748587	25.57735287
ZAN	0.946480853	7.076748121	99.88269795	N	1.164558333	98.24002779	7.200255504	99.90067047
ZBED6CL	1	0.676061448	77.94721408	N	0.990134532	50.07236728	0.378011792	69.51411307
ZC3HAV1	1	0.276534502	62.41446725	N	0.992101948	51.16656053	-0.037875405	48.02582568
ZC3HAV1L	0.600652884	0.203362109	59.20821114	Y	1.049077485	81.30608464	0.46844742	73.72734045
ZC3HC1	0.968652038	0.511450831	72.17986315	N	0.95809096	34.27314306	0.321324052	66.9315454
ZCWPW1	1	0.605029409	75.43499511	N	1.029824643	72.47148729	0.433730994	72.1463455
ZDHHC4	1	0.273766671	62.2971652	N	1.011680363	62.73953569	0.127991392	57.18069696
ZFAND2A	1	-0.006159008	49.15933529	N	1.15907332	98.04318879	0.160870452	58.78652429
ZKSCAN1	0.984777518	-0.330462078	34.36950147	N	0.895153485	16.27395357	-0.315445104	34.08658224
ZKSCAN5	1	-0.768851158	18.94428152	N	0.954293198	33.01105772	-1.209087414	8.608558894
ZMIZ2	1	-0.946037266	14.37927664	N	0.94929337	30.96740578	-0.757943831	17.29161493
ZNF107	0.936211591	-0.005263037	49.21798631	N	1.034196057	74.61934812	-0.166850686	41.15553348
ZNF117	0.995879121	0.735058405	79.91202346	N	1.02483234	69.97047415	0.023257951	51.36991971
ZNF12	1	-1.148796075	10.41055718	N	0.882166555	13.95820066	-1.211786406	8.575449052
ZNF138	0.873769024	0.839602292	82.6686217	N	1.03793669	76.40247786	0.697798259	81.78958695
ZNF212	0.982712766	0.457087422	70.12707722	N	0.987377983	48.55554912	0.562360832	77.32803576
ZNF273	1	-0.05855824	46.62756598	N	1.014749452	64.51687605	-0.572877632	23.40865822
ZNF277	1	-0.256314679	37.6344086	N	1.033582259	74.32408962	-0.496745961	26.14022018
ZNF282	0.762720157	-0.88034606	16.2170088	N	0.951820275	31.88791756	-0.670811502	19.84107276
ZNF3	1	-0.267721955	37.10654936	N	0.973880632	41.61407978	-0.40134249	30.25411804
ZNF394	1	-0.284029275	36.39296188	N	0.997357328	54.24072251	-0.656074728	20.38738515
ZNF398	0.986659826	-0.758244228	19.3255132	N	0.959908149	34.98523708	-0.632353503	21.18202136
ZNF425	0.961690885	0.406204681	67.90811339	N	0.962657112	36.13732415	-0.214378562	38.81301217
ZNF467	0.668333333	-0.147945777	42.3655914	N	1.087307667	91.69802582	-0.306026796	34.51701018
ZNF479	0.964083176	1.76346545	95.65982405	N	1.022957768	68.87049152	1.063293479	90.23259664
ZNF655	1	0.049454659	51.81818182	N	1.093764556	92.75169339	0.619742814	79.4553431
ZNF679	1	0.91036622	84.23264907	N	1.020985801	67.85734962	0.507334208	75.36627763
ZNF680	0.928819444	-0.093939138	45.02443793	N	1.047407688	80.59399062	-0.038831396	48.0009933
ZNF713	1	-0.452559094	29.35483871	N	1.029833146	72.47727667	-0.079642471	45.77435643
ZNF716	0.990666667	0.179478591	58.13294233	N	0.958935011	34.63208476	-0.119844629	43.5808294
ZNF727	0.67526455	0.445234889	69.60899316	N	0.994708153	52.64285301	0.437660645	72.33672709
ZNF736	0.665123457	0.77035687	80.86999022	N	0.966759974	38.03624153	0.790421372	84.34732224
ZNF746	0.852191641	-0.611459097	23.65591398	N	0.966833122	38.06518844	-0.567994393	23.59903981
ZNF775	0.672435105	-0.338485388	34.01759531	N	0.98883235	49.36606264	0.118225495	56.64266203
ZNF777	0.981289809	-0.865819383	16.5200391	N	0.809738359	6.31621606	-1.11123314	9.990894793
ZNF783	0.762191451	0.320554798	64.34995112	N	0.941335708	28.16534476	0.760149161	83.46163397
ZNF786	1	-1.251405429	8.983382209	N	1.02758657	71.34255775	-0.996128124	12.01059515
ZNF789	1	-0.018277413	48.53372434	N	0.999699871	55.59543797	-0.317973915	33.96242033
ZNF800	1	-0.359335885	33.21603128	N	0.943920198	28.97585828	-0.8851723	14.35311646
ZNF804B	1	1.746288767	95.54252199	N	1.015019334	64.64424246	-0.174714821	40.75821538
ZNF862	0.986150367	-0.073972544	45.94330401	N	0.993611145	52.01181034	0.215982756	61.7167453
ZNF92	1	-0.473054171	28.56304985	N	1.025340189	70.2483645	-0.494217115	26.27265955
ZNHIT1	1	-0.127095407	43.37243402	Y	0.892214912	15.77606669	0.313394405	66.54250476
ZP3	0.886415963	0.468850945	70.56695992	N	0.933707227	25.71643606	0.342689877	67.90828574
ZPBP	0.94095941	0.230008756	60.38123167	N	0.91889787	21.42650379	0.397196096	70.4080788
ZSCAN21	1	0.055513882	52.17986315	N	1.14038925	97.18057083	1.051171671	90.04221505
ZSCAN25	0.981223501	-0.424750406	30.52785924	N	0.913459576	20.14126093	-0.508431994	25.73462462
ZYX	0.995431182	0.871242173	83.52883675	N	1.071103987	88.28807966	0.882241814	86.57395911
AARD	0.822033898	0.099536972	54.2913001	Y	1.100607018	93.90378047	0.148750225	58.27332174
ABRA	1	-0.082531917	45.54252199	N	0.983491877	46.26295374	0.523990892	76.06986177
ADAM18	1	1.024545734	86.72531769	N	0.991541327	50.81919759	0.11708808	56.56816489
ADAM2	1	1.503363128	93.73411535	N	1.013701909	63.96109535	0.512915063	75.56493668
ADAM28	0.988673139	1.391948734	92.56109482	N	1.083601042	91.02645748	1.011582349	89.34690837
ADAM32	0.823896915	0.910010171	84.2228739	N	1.057652528	84.57708562	0.686456882	81.5081533
ADAM7	1	1.360748397	92.228739	N	1.025255493	70.18468129	0.772970652	83.87550699
ADAM9	1	-0.77571272	18.76832845	N	0.91573164	20.62177966	-0.913518041	13.71575201
ADAMDEC1	1	0.554050969	73.72434018	N	1.000991988	56.38858334	0.409662817	70.97922357
ADCK5	0.86259542	0.427766387	68.83675464	N	0.927300452	23.85225496	0.266211767	64.18342852
ADCY8	0.924686192	-2.360229364	2.091886608	N	0.963018971	36.29942685	-1.847599163	3.368926413
ADGRA2	0.706774272	0.442749057	69.46236559	N	0.95927646	34.76524055	1.362460563	93.72568496
ADGRB1	0.651611579	-1.335885758	7.829912023	N	0.843310587	8.927227465	-0.379108574	31.18119361
ADHFE1	0.958104396	-0.163897273	41.63245357	N	1.106002204	94.55219128	0.028054112	51.69274067
ADRA1A	0.831527627	-0.322439981	34.76050831	N	1.058346372	84.79708215	-0.47485833	27.1831802
AGO2	0.983785822	-1.36788174	7.438905181	N	0.642761213	1.22155966	-1.81074149	3.517920702
AGPAT5	0.934105076	-0.448724612	29.51124145	N	1.150800048	97.73635153	-0.50860607	25.72634716
ALKAL1	0.52238806	-0.04688873	47.1945259	Y	1.066789777	87.23441209	0.069830137	53.91937753
ANGPT1	1	-0.2574743	37.58553275	N	0.9511348	31.63897412	-0.248907315	37.2154623
ANGPT2	1	-0.382150598	32.228739	N	0.964229606	36.8378394	-0.639504544	20.93369754
ANK1	0.981410867	-2.117618467	2.717497556	N	0.946862063	29.97163203	0.168037198	59.17556494
ANKRD46	0.914698163	-0.209621442	39.66764418	Y	0.853592816	10.10247207	-0.208967837	39.05305852
ANXA13	1	1.456111812	93.32355816	N	1.017089047	65.71527818	1.03198569	89.75250393
AP3M2	1	-0.549522438	25.73802542	N	0.9273674	23.87541249	-0.585174012	22.93684298
ARC	0.810243493	-0.254090595	37.72238514	N	0.90143421	17.42604064	-0.51401501	25.50285572
ARFGEF1	0.996492459	-2.544379612	1.710654936	N	0.778776352	4.590980142	-2.143261979	2.301134012
ARHGAP39	0.916986706	-1.524871939	5.845552297	N	0.910728343	19.48127135	-0.256851863	36.80158927
ARHGEF10	0.971814306	0.356717248	65.89442815	N	1.038747461	76.74405141	0.108026184	56.0632398
ARMC1	1	-0.011862665	48.85630499	N	0.984121669	46.65663174	-0.010836862	49.4661038
ASAH1	1	1.686624131	95.21994135	N	1.034893669	75.03039426	0.822328546	85.20817813
ASAP1	0.98278781	-1.341951777	7.732160313	N	0.848980204	9.604585191	-1.743155407	3.865574042
ASH2L	0.941961993	-0.444180722	29.70674487	N	0.89886615	16.916575	-0.802148321	16.14932539
ASPH	0.966227083	-0.236796275	38.50439883	N	1.007964126	60.38325711	-0.023226213	48.7956295
ATAD2	0.989021257	-1.69336109	4.750733138	N	0.931516818	25.02749957	-1.146232231	9.502524625
ATP6V0D2	1	0.722492187	79.55034213	N	1.036379999	75.69617322	0.476202342	74.08327125
ATP6V1B2	0.946473552	-0.777321553	18.72922776	N	0.793403968	5.29728478	-0.501804455	25.99950335
ATP6V1C1	1	-0.621803667	23.26490714	N	0.865131302	11.53244949	-0.516281603	25.42835858
ATP6V1H	1	-0.663598053	21.97458456	N	0.96739063	38.31413188	-0.179666628	40.48505918
AZIN1	1	-0.523678648	26.6568915	N	0.901286625	17.40288311	-0.368291755	31.70267362
BAALC	0.6367713	0.629633173	76.35386119	Y	1.224280365	99.23580154	0.389528169	70.04387054
BAG4	0.935971223	0.273766671	62.2971652	N	1.090941874	92.38696231	0.018287952	51.12159589
BIN3	0.916876574	1.0818491	87.72238514	N	0.948796165	30.77056678	1.036437974	89.81872362
BLK	0.996798976	0.748431045	80.25415445	N	0.996339829	53.54599664	0.763201278	83.58579588
BMP1	0.992964503	-1.653423341	4.95601173	N	0.968965204	39.03201528	-1.041310381	11.19940402
BNIP3L	1	-0.199728574	40.08797654	Y	0.997039473	54.06125166	-0.096821163	44.73967387
BRF2	1	-0.158193656	41.91593353	N	1.003932293	58.04434667	0.090056529	55.11133184
C8orf22	0.916129032	0.230722619	60.42033236	Y	1.15403387	97.86950732	0.422928355	71.60003311
C8orf33	1	0.224305082	60.15640274	N	1.045871807	79.95136919	-0.048771657	47.44640344
C8orf34	0.802875974	-0.112209334	44.11534702	N	1.027336282	71.19782319	-0.031854517	48.39003394
C8orf37	1	0.230365497	60.40078201	N	1.150581173	97.73056215	-0.056183539	47.03253042
C8orf4	1	-0.079951356	45.65982405	Y	0.860645876	10.9419325	-0.001505248	50.01241619
C8orf44	0.921487603	0.502631257	71.84750733	N	0.97353636	41.44039831	0.439757312	72.4195017
C8orf46	0.958074534	0.08091092	53.44086022	Y	1.059690207	85.14444509	0.060584827	53.47239467
C8orf58	0.962566845	0.565814937	74.11534702	N	1.10141177	94.00798935	0.848232238	85.83726513
C8orf59	0.978902954	0.149711986	56.74486804	Y	0.983854165	46.44821398	0.076981074	54.35808294
C8orf74	0.925306577	0.79093935	81.43695015	N	1.024946913	70.01099983	0.781429795	84.10727589
C8orf76	1	0.057384436	52.25806452	N	1.090695082	92.33485787	-0.048597681	47.47123582
C8orf86	1	0.345597969	65.38611926	N	1.022581708	68.66207376	0.222960165	62.06439864
CA1	1	0.911082782	84.25219941	N	0.996338475	53.53441788	0.423358703	71.63314295
CA13	1	0.040629331	51.43695015	N	1.001157755	56.4985816	0.02509114	51.518914
CA2	0.955390335	-0.322534647	34.75073314	N	1.028402432	71.75939327	-0.215856635	38.73023756
CA3	0.955390335	-0.05330299	46.88172043	N	0.993093403	51.72813061	-0.072752763	46.12200977
CA8	0.99445061	-0.305423622	35.46432063	N	0.967186802	38.24465929	-0.194404102	39.75664266
CALB1	1	-0.493292517	27.82013685	Y	0.95463571	33.13263475	-0.499800976	26.05744558
CCAR2	0.961025281	-1.168506735	10.12707722	N	0.839176648	8.545128235	-0.87228054	14.6179952
CCDC25	0.95447648	-0.175399338	41.09481916	Y	0.96188303	35.77259306	0.053347145	53.06679911
CCNE2	0.999203187	-0.083335924	45.51319648	N	0.966657434	37.96097956	-0.449481072	28.19303038
CDCA2	1	-0.214338584	39.4916911	N	1.020181251	67.43472471	-0.473738354	27.19973512
CDH17	0.997658993	-0.253550329	37.76148583	N	0.99194641	51.06235165	0.160167394	58.74513699
CHCHD7	1	0.021200186	50.45943304	Y	1.089184455	92.07433567	0.334761111	67.53580002
CHD7	0.963668199	-2.34567859	2.140762463	N	0.915954971	20.67967348	-2.257532391	2.069365119
CHMP4C	0.947075209	0.392743315	67.38025415	N	1.01791136	66.17842876	0.346880535	68.09866733
CHMP7	0.889842632	-0.32137439	34.79960899	N	1.041653234	78.12192439	-0.408842568	29.96440692
CHRAC1	0.707920792	0.44024781	69.34506354	Y	1.22081349	99.1836971	0.23682989	62.68520818
CHRNA2	0.969565217	-0.812609842	17.82013685	N	1.022637743	68.70259943	-0.281610984	35.57652512
CHRNA6	1	-0.213715101	39.53079179	N	1.063600204	86.34284722	-0.188997956	40.05463124
CHRNB3	1	0.12547208	55.60117302	N	1.007864015	60.31378452	-0.003077482	49.93791905
CLDN23	0.69738339	0.193113139	58.75855327	N	1.05318242	82.90974353	0.590273372	78.33788594
CLN8	1	0.06727683	52.72727273	N	1.000736564	56.16858681	0.173250922	59.44872113
CLU	1	0.173774966	57.86901271	N	0.947097927	30.08163029	0.586081716	78.23027895
CLVS1	1	-0.691763613	21.21212121	N	0.900003678	17.16551844	-0.6688071	19.88246006
CNBD1	0.794966691	1.057516178	87.35092864	N	1.104975517	94.43640364	0.721692874	82.5759457
CNGB3	1	1.119652703	88.46529814	N	1.048219942	80.92977479	0.680182597	81.25982948
CNOT7	1	-0.20543225	39.86314761	Y	0.660234172	1.487871244	-0.433088027	28.85522722
COL14A1	0.996233184	0.022730961	50.53763441	N	0.968384614	38.77728246	-0.34575265	32.64630411
COL22A1	0.985973115	1.904742056	96.4516129	N	1.01211901	62.99426851	2.443124444	98.220346
COLEC10	1	0.388197332	67.1945259	N	1.01936516	67.00052104	0.311298646	66.43489777
COMMD5	1	0.351301705	65.65982405	N	0.960768815	35.32102125	0.394668588	70.27563943
COPS5	1	-0.114173432	44.01759531	Y	0.686746337	1.916285532	-0.263820467	36.43738101
COX6C	1	-0.019884924	48.46529814	Y	1.119836544	95.90690673	0.203429918	61.01316116
CPA6	1	-0.028525412	48.0058651	N	1.026017042	70.57835929	0.681486805	81.31777171
CPNE3	1	0.654848896	77.1945259	N	1.066482999	87.13599259	-0.117142295	43.69671385
CPQ	0.999306999	0.8677645	83.46041056	N	1.031114696	73.14305564	1.077249884	90.41470077
CPSF1	0.910857909	-2.725148517	1.339198436	N	0.881812346	13.92346437	-1.591477804	4.734707392
CRISPLD1	1	-0.408798761	31.12414467	N	1.032180994	73.57725931	-0.403697073	30.17962089
CSGALNACT1	1	0.474649185	70.75268817	N	1.02929543	72.18780756	-0.128568351	43.142124
CSMD1	0.95643059	-4.414860719	0.312805474	N	N/A	N/A	-3.81989258	0.471815247
CSMD3	1	-5.700996933	0.117302053	N	0.953401438	32.60001158	-6.274621157	0.074497144
CSPP1	1	-0.124950318	43.48973607	N	0.993491548	51.98286343	0.466181545	73.63628839
CTHRC1	0.822429907	0.19614329	58.87585533	N	1.024778569	69.92994847	0.120319973	56.74199156
CTSB	1	0.378395148	66.86217009	N	N/A	N/A	0.324113399	67.03087493
CYC1	0.869261477	-0.237334145	38.48484848	N	0.928312004	24.08961964	-0.368291755	31.70267362
CYP11B1	1	-0.299981512	35.75757576	N	0.931339568	24.96381636	0.061975099	53.55516927
CYP11B2	1	0.686042575	78.25024438	N	1.012821664	63.39373589	0.779682941	84.0410562
CYP7A1	1	-0.474568952	28.514174	N	1.030197741	72.68569444	-0.176964002	40.63405347
CYP7B1	0.919532771	-0.836228963	17.20430108	N	0.993942509	52.20864934	-0.790025726	16.45559142
DCAF13	1	0.087509672	53.7829912	N	1.036094782	75.57459619	0.507943577	75.38283255
DCAF4L2	1	-0.173789742	41.1827957	N	0.969700523	39.46621895	-0.358350189	32.0834368
DCSTAMP	1	0.303443812	63.62658847	N	0.998621114	54.97018468	0.245019518	63.13219104
DCTN6	1	-0.092873389	45.07331378	Y	1.064808889	86.68442077	-0.027667136	48.59697045
DDHD2	1	-0.215585546	39.41348974	N	0.993269718	51.83233949	-0.62511571	21.51311977
DECR1	1	-0.176108747	41.06549365	N	1.102730062	94.24535402	0.192175235	60.45857131
DEFA4	1	0.77035687	80.86999022	N	1.068411806	87.59914317	0.461296384	73.42107441
