Gene_Name	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
DENND5B	0.852110977	5.131964809	15.4460719
DENR	0.652173913	52.57086999	7.421988074
DEPDC4	1	39.94134897	79.76610896
DERA	0.774519717	55.67937439	62.39796214
DGKA	1	21.26099707	27.59219591
DHH	0.742285238	38.43597263	21.06756209
DHX37	0.904695361	98.01564027	64.15214497
DIABLO	1	56.01173021	50.63393736
DIP2B	0.979094077	1.642228739	19.16864471
DNAH10	0.967575051	99.19843597	62.61216928
DNAJC14	0.997181775	28.34799609	22.98963701
DNAJC22	0.927184466	49.77517107	46.68557865
DNM1L	1	15.73802542	9.141434609
DPPA3	1	52.83479961	80.88345973
DPY19L2	0.894112664	35.01466276	46.05453598
DRAM1	0.820512821	31.16324536	34.37156255
DTX1	0.767810026	9.648093842	20.00810514
DTX3	1	36.8914956	10.43825624
DUSP16	1	20.58651026	41.22619117
DUSP6	1	34.45747801	23.24436983
DYNLL1	1	49.1202346	0.445782435
DYRK2	0.915656009	17.75171065	32.8547444
DYRK4	1	67.88856305	87.28651653
E2F7	1	50.35190616	24.88276501
EEA1	1	17.60508309	28.80796619
EEF1AKMT3	1	40.28347996	95.97637932
EID3	1	63.93939394	78.46349794
EIF2B1	1	47.82991202	21.64071094
EIF4B	1	18.56304985	10.11984021
ELK3	0.999190939	60.19550342	66.55473861
EMG1	1	30.17595308	21.31650553
EMP1	1	73.65591398	79.35506281
ENDOU	0.899921198	82.90322581	62.14322932
ENO2	1	17.38025415	16.95710068
EP400	0.935045948	7.321603128	29.43321948
EPS8	1	48.26979472	43.23510681
EPYC	1	55.4056696	67.81103456
ERBB3	0.999765698	4.066471163	35.59312221
ERC1	0.985018727	10.11730205	17.56498582
ERGIC2	0.983079526	32.00391007	31.46529265
ERP27	0.961363636	61.49560117	66.00474729
ERP29	1	51.97458456	94.43061425
ESPL1	1	43.90029326	12.32559486
ESYT1	1	12.14076246	55.36386268
ETFBKMT	1	74.63343109	83.20500203
ETFRF1	0.80866426	66.62756598	89.65437388
ETNK1	0.983838384	54.7311828	20.0196839
ETV6	1	20.52785924	10.25878539
FAIM2	0.982914573	50.66471163	13.79609796
FAM109A	0.543505675	70.29325513	99.8378973
FAM186B	1	90.47898338	82.56816998
FAM19A2	1	65.09286413	16.79499797
FAM216A	0.828605201	65.71847507	83.48868176
FAM222A	1	79.66764418	46.18190239
FAM234B	0.979655712	43.01075269	28.42007758
FAM60A	1	41.90615836	3.068372605
FAM71C	1	71.98435973	54.36808892
FAM90A1	0.99644634	98.09384164	60.55693857
FAR2	1	16.40273705	19.89231749
FBXL14	0.978588422	19.04203324	0.949458693
FBXO21	0.877265665	18.66080156	18.72286227
FBXW8	0.82580294	79.257087	85.90864355
FGD4	0.902762431	35.48387097	25.0159208
FGD6	1	51.52492669	69.46100851
FGF23	1	44.21309873	80.14820819
FGF6	1	76.19745846	34.35419441
FGFR1OP2	1	30.83088954	31.43055636
FICD	1	43.03030303	63.9437272
FKBP11	0.907759883	39.96089932	98.01424188
FKBP4	0.923728814	60.66471163	20.12389278
FMNL3	0.993404523	17.3998045	12.15770277
FOXJ2	1	33.73411535	25.39802003
FOXM1	0.979516592	77.82991202	38.5051815
FOXN4	0.612862547	77.83968719	95.79690847
FRS2	1	28.11339198	29.12638222
FZD10	0.985681558	44.70185728	N/A
GABARAPL1	1	50.91886608	7.746193481
GALNT4	1	37.24340176	44.39877265
GALNT6	0.987926509	40.8797654	46.26874313
GALNT8	0.997441146	95.50342131	74.53250738
GAPDH	1	23.51906158	3.022057546
GAS2L3	0.990534785	30.73313783	55.07439356
GATC	1	55.36656891	69.59995368
GCN1	0.992115478	0.742913001	14.08556707
GDF11	0.861201299	34.54545455	14.91923812
GDF3	1	60.21505376	56.0759567
GIT2	0.968253968	14.7311828	25.94801135
GLI1	0.990776555	16.00195503	46.03137845
GLIPR1	1	61.60312805	88.00439993
GLIPR1L1	0.954606142	57.58553275	80.64609506
GLIPR1L2	0.676547515	48.12316716	77.98297922
GLS2	0.989877464	18.62170088	60.89272275
GLT1D1	0.915560917	62.60997067	63.95530597
GLT8D2	1	83.47018573	92.99484745
GLTP	1	52.50244379	99.46158745
GNB3	1	28.89540567	48.94343774
GNPTAB	1	22.32649071	37.74098304
GNS	0.893045003	15.98240469	28.20008105
GOLGA3	0.979673936	56.86217009	68.80680831
GOLT1B	1	58.73900293	16.04237828
GPD1	1	72.77614858	46.98662653
GPN3	0.845656192	33.52883675	59.11538239
GPR162	0.984427141	19.75562072	16.53447577
GPR182	1	21.88660802	44.07456724
GPR19	1	38.1427175	26.17958664
GPR84	1	93.35288368	47.11978232
GPRC5A	1	69.35483871	72.0778093
GPRC5D	1	38.80742913	23.23858044
GRIN2B	1	1.28054741	2.512591906
GRIP1	1	25.81622678	32.49001332
GSG1	0.8512	54.95601173	97.45846118
GTF2H3	0.991794872	38.0058651	73.50778672
GTSF1	1	53.50928641	11.08666705
GUCY2C	1	36.71554252	65.98158976
GXYLT1	0.829015544	32.20918866	90.11173508
GYS2	1	26.0801564	42.24512245
H1FNT	1	64.61388074	83.04289932
H2AFJ	1	47.75171065	5.980431888
H3F3C	1	73.00097752	36.17784982
HAL	1	61.80840665	42.73143056
HCAR1	1	57.82991202	85.61338505
HCAR2	1	35.52297165	46.13558733
HCAR3	1	89.35483871	71.40045157
HCFC2	0.993839836	19.97067449	13.64557402
HDAC7	0.760403121	34.94623656	31.09477219
HEBP1	1	56.26588465	43.73878307
HELB	0.974033816	68.97360704	82.08765125
HIGD1C	0.778145695	68.35777126	33.53210212
HIP1R	0.879315521	27.85923754	42.16407109
HIST4H4	1	39.36461388	14.53134951
HNF1A	1	67.43890518	70.9025647
HNRNPA1	0.931601732	30.40078201	2.362067967
HOXC10	1	54.65298143	80.96451109
HOXC11	0.877040261	49.22776149	98.69738899
HOXC12	0.660023447	54.81915934	92.14959764
HOXC13	0.653961886	40.95796676	96.81005037
HOXC4	1	38.90518084	77.6298269
HOXC5	1	47.44868035	97.84056041
HOXC6	1	54.34017595	39.63990042
HOXC8	0.938608458	49.09090909	32.33369999
HOXC9	0.85133418	42.40469208	63.91478029
HPD	1	43.19648094	48.70607306
HSD17B6	1	66.4516129	67.31314769
HSP90B1	0.99233871	11.09481916	25.276443
HSPB8	1	50.51808407	53.4938922
HVCN1	1	59.83382209	48.67712615
IAPP	1	62.64907136	95.28744283
IFFO1	0.904680365	24.8973607	63.53268106
IFNG	1	43.32355816	5.447808719
IFT81	0.926729986	17.39002933	41.96144271
IGF1	1	45.58162268	4.156776472
IGFBP6	0.542857143	61.26099707	29.35795751
IKBIP	0.975289169	73.11827957	78.4461298
IKZF4	1	51.47605083	13.79030857
IL22	1	74.34995112	32.47843455
IL23A	0.934707904	37.74193548	40.58935912
IL26	1	52.08211144	75.11144561
IL31	1	37.87878788	23.75962485
ING4	1	36.12903226	18.45655069
INHBC	1	56.01173021	44.08035663
INHBE	1	41.7888563	20.55230707
INTS13	1	9.804496579	9.674057778
IPO8	0.991352687	9.657869013	17.24656979
IQCD	0.769456681	50.8797654	73.96514792
IQSEC3	0.736141304	56.35386119	40.77461935
IRAK3	0.926430518	84.78005865	88.26492213
IRAK4	1	27.89833822	59.32958953
ISCU	0.666169896	39.97067449	22.83911307
ITFG2	1	18.98338221	79.93979042
ITGA5	0.993570116	14.30107527	38.25623806
ITGA7	0.964824121	80.68426197	81.2539802
ITGB7	0.921192323	27.35092864	30.75898802
ITPR2	1	0.73313783	22.35280496
KANSL2	0.93315685	50.36168133	24.61645342
KCNA1	1	9.35483871	4.098882649
KCNA5	0.877307275	41.93548387	52.69495745
KCNA6	0.995597484	14.56500489	5.67938401
KCNC2	0.949315068	27.82991202	8.348289238
KCNH3	0.990931076	7.52688172	7.676720894
KCNJ8	1	32.16031281	2.466276848
KCNMB4	1	36.72531769	6.246743472
KCTD10	1	46.27565982	8.869333642
KDM2B	0.987106017	3.646138807	21.29913738
KDM5A	1	2.678396872	13.14768714
KERA	1	44.45747801	35.0431309
KIAA1551	0.986671744	97.41935484	67.12209807
KIF21A	0.982795283	8.690127077	24.15909222
KIF5A	1	2.84457478	8.73617785
KITLG	1	37.23362659	35.9578533
KLHL42	0.884665793	18.13294233	38.45307706
KLRB1	1	72.15053763	78.52139177
KLRC1	0.971153846	42.61974585	82.53922306
KLRC2	1	47.23362659	92.21328084
KLRC3	0.763938316	85.79667644	57.71435188
KLRC4	1	46.90127077	30.12215597
KLRD1	1	72.48289345	85.48022926
KLRF1	1	50.32258065	85.80443467
KLRG1	1	58.3773216	50.0318416
KLRK1	1	61.61290323	43.79667689
KMT2D	0.924105551	0.08797654	20.92282753
KMT5A	0.880404784	46.0801564	79.31453714
KNTC1	0.958272754	63.59726295	63.88583338
KRAS	1	44.94623656	3.490997511
KRR1	1	28.75855327	22.24859607
KRT1	0.95221149	28.15249267	67.28999016
KRT18	0.980258162	25.16129032	31.21055983
KRT2	0.987704918	62.55131965	48.07503039
KRT3	0.865033872	52.28739003	56.57384357
KRT4	1	90.80156403	84.13709257
KRT5	1	77.23362659	66.90789093
KRT6A	1	82.42424242	41.13935043
KRT6B	1	86.05083089	80.36820471
KRT6C	0.879559931	91.45650049	72.56990679
KRT7	0.997226075	69.63831867	68.12945059
KRT71	1	89.94134897	81.03977306
KRT72	0.868622449	97.64418377	96.97215307
KRT73	1	89.37438905	74.35303653
KRT74	1	96.00195503	73.31094772
KRT75	1	97.54643206	50.37341516
KRT76	0.93073371	97.95698925	48.01134719
KRT77	1	81.8572825	93.2727378
KRT78	0.964912281	97.37047898	73.48462919
KRT79	1	90.14662757	55.25386441
KRT8	0.974489796	66.2170088	33.4105251
KRT80	0.887798036	91.44672532	66.83841834
KRT81	0.509032258	83.79276637	90.4301511
KRT82	1	91.13391984	70.59572744
KRT83	0.994715984	98.03519062	64.74845134
KRT84	0.865395095	97.71260997	79.47085046
KRT85	1	54.28152493	44.60140103
KRT86	0.694574682	78.98338221	67.93840097
KSR2	0.984517945	6.295210166	14.71082036
LACRT	1	50.39100684	95.31060036
LAG3	0.807596513	75.76735093	32.24685926
LALBA	1	56.05083089	16.60973774
LARP4	1	14.9657869	37.83361315
LDHB	1	28.24046921	36.12574538
LEMD3	0.829022989	37.79081134	80.25241707
LETMD1	1	39.76539589	87.58177502
LGR5	1	52.00391007	73.49620795
LHX5	0.715102041	34.62365591	28.25218549
LIMA1	0.995256576	43.09872923	21.83176055
LIN7A	0.995821727	37.07722385	47.07925664
LLPH	1	38.7487781	72.91148035
LMBR1L	1	46.36363636	76.48931859
LMNTD1	0.911111111	78.45552297	52.77021942
LMO3	0.732628399	46.56891496	6.831471082
LPAR5	0.792672029	44.77028348	59.27748509
LPCAT3	1	43.07917889	20.16441846
LRIG3	0.914662085	22.61974585	42.75458809
LRMP	1	57.7028348	43.53615469
LRP1	0.988417817	0.146627566	10.46720315
LRP6	1	6.891495601	16.31447925
LRRC10	1	49.9315738	23.44699821
LRRC23	1	49.64809384	54.74439877
LRRC43	0.962282878	79.23753666	58.15434493
LRRIQ1	0.995824635	85.85532747	68.07734615
LRRK2	1	3.343108504	42.74300932
LRTM2	0.938447814	46.71554252	12.31401609
LTA4H	0.955477739	10.40078201	58.49591849
LTBR	0.855803893	42.56109482	34.17472356
LUM	1	43.99804497	11.04614138
LYZ	1	75.04398827	64.41266717
M6PR	1	25.46432063	42.96300585
MAGOHB	0.989200864	41.26099707	28.14797661
MANSC1	1	63.88074291	28.49533955
MAP1LC3B2	1	68.68035191	48.19081804
MAP3K12	0.972130546	15.30791789	6.449371852
MAPKAPK5	0.945725916	35.88465298	17.30446361
MARCH9	0.602089269	53.714565	69.4320616
MARS	1	28.9540567	54.1133561
MBD6	0.951834862	55.81622678	49.37185202
MCRS1	0.97523427	22.17008798	14.51398136
MDM1	0.94442207	74.17399804	60.36588896
MDM2	1	22.12121212	46.54663347
MED13L	1	1.495601173	15.8397499
MED21	1	39.52101662	69.22364384
METAP2	1	53.5483871	4.480981879
METTL1	0.987074031	38.26001955	96.68847334
METTL25	1	39.48191593	75.79459272
METTL7A	1	30.49853372	42.62722168
METTL7B	0.895805142	72.228739	40.76304058
MFAP5	1	64.11534702	40.38094135
MFSD5	0.818235995	25.78690127	12.38927806
MGAT4C	1	55.61094819	65.75001447
MGP	0.803970223	78.43597263	98.80738725
MGST1	0.913957935	58.77810362	93.38273606
MIP	1	36.95014663	37.81045562
MLEC	0.738121547	42.09188661	86.56284374
MLF2	0.931258106	45.23949169	65.99316853
MLXIP	0.838526912	60.4398827	29.87900191
MMAB	0.870063694	60.51808407	87.44861923
MMP17	0.807900433	78.10361681	86.98546865
MMP19	1	87.28250244	94.8069241
MON2	0.992123031	3.421309873	17.04394141
MORN3	1	66.40273705	91.8022347
MPHOSPH9	0.900824176	47.80058651	71.7825508
MRPL42	1	47.17497556	94.59850634
MRPL51	1	44.30107527	33.53789151
MRPS35	1	70.94819159	92.85590228
MSI1	0.851007888	29.20821114	8.689862792
MSRB3	0.948453608	50.82111437	59.64221618
MTERF2	1	62.42424242	69.20627569
MUCL1	1	71.89638319	26.5848434
MVK	1	35.60117302	41.73565681
MYBPC1	0.972887602	3.597262952	34.96207955
MYF5	1	19.74584555	75.51091299
MYF6	1	70.09775171	87.40809356
MYL2	1	37.61485826	41.59671163
MYL6	1	44.56500489	72.55832803
MYL6B	1	37.03812317	87.06073062
MYO1A	1	98.69012708	78.75875644
MYO1H	0.957980558	73.39198436	65.68054189
NAA25	0.956824975	25.11241447	10.7450935
NAB2	0.877652934	26.9599218	2.611011405
NABP2	1	39.86314761	8.510391941
NACA	0.974769012	96.1485826	50.59341168
NANOG	0.703225806	57.91788856	57.6738262
NAP1L1	0.948262548	22.81524927	31.25687489
NAV3	1	0.478983382	38.55149656
NCAPD2	1	52.06256109	35.15891854
NCKAP1L	1	7.722385142	13.20558096
NCKAP5L	0.931520396	42.85434995	42.95142708
NCOR2	0.748355475	32.35581623	23.47594512
NDUFA12	1	45.32746823	70.30625832
NDUFA4L2	0.971014493	53.67546432	92.86748104
NDUFA9	1	70.42033236	57.74908817
NECAP1	1	38.2111437	48.72923059
NEDD1	0.992718447	29.67741935	51.24761188
NELL2	0.941345808	12.6001955	44.62455856
NEMP1	0.910753475	48.11339198	36.77994558
NEUROD4	1	64.08602151	67.45788224
NFE2	1	27.028348	16.26816419
NFYB	1	40.19550342	4.486771262
NINJ2	0.972927242	68.17204301	39.26359057
NOC4L	0.861854387	94.2228739	N/A
NOP2	0.919985251	79.46236559	55.90806461
NOS1	0.975437044	3.440860215	15.5792277
NPFF	1	69.04203324	99.66421583
NR1H4	1	52.31671554	31.01372084
NR2C1	0.999484004	34.84848485	70.39888844
NR4A1	0.969300453	30.00977517	73.28779019
NRIP2	1	78.45552297	75.81196086
NT5DC3	0.876397881	19.08113392	46.32663695
NTF3	1	39.14956012	15.28975858
NTN4	0.970358814	59.29618768	24.52961269
NTS	1	48.13294233	72.5351705
NUAK1	0.976119403	17.42913001	12.62085335
NUDT4	0.734875445	46.37341153	8.365657384
NUP107	1	18.63147605	31.743183
NUP37	1	38.11339198	79.86452845
NXPH4	0.735767991	38.55327468	35.35575754
OAS1	0.958475153	93.51906158	84.13130319
OAS2	1	34.51612903	74.08672495
OAS3	0.963898917	91.59335288	62.03323105
OASL	1	61.19257087	93.68378394
OGFOD2	0.821100917	71.94525904	91.68644706
OLR1	1	43.16715543	76.7151045
OR10A7	1	92.27761486	69.15996063
OR10AD1	1	85.42521994	63.76425635
OR10P1	1	81.64222874	26.30695305
OR6C1	1	57.25317693	67.26104325
OR6C2	1	72.67839687	68.49418167
OR6C3	1	81.16324536	78.78191397
OR6C4	1	82.04301075	82.0702831
OR6C6	1	94.40860215	74.82776588
OR6C65	1	56.84261975	57.43067215
OR6C68	1	78.24046921	52.38233081
OR6C70	1	68.56304985	67.35946275
OR6C74	1	63.04985337	34.54524402
OR6C75	1	72.78592375	45.62612169
OR6C76	1	54.55522972	59.24853818
OR8S1	0.989852399	80.17595308	71.34834713
OR9K2	1	65.41544477	80.57083309
ORMDL2	1	46.35386119	68.78365078
OS9	0.986427533	23.82209189	56.00069473
OSBPL8	1	15.01466276	11.12140335
P2RX2	0.887387387	68.2111437	98.73212528
P2RX4	0.958828187	58.46529814	75.42986163
P2RX7	0.945533769	93.82209189	84.64655821
P3H3	0.90548953	98.19159335	99.89579112
PA2G4	1	35.36656891	2.628379552
PAH	1	73.89051808	54.11914549
PAN2	1	8.064516129	13.98135819
PARP11	0.980861244	16.43206256	83.88235975
PARPBP	0.807502468	42.35581623	94.66218954
PAWR	0.628954938	41.30987292	88.87859665
PCBP2	1	25.97262952	1.181033984
PCED1B	1	41.52492669	53.57494355
PDE1B	0.966860465	35.79667644	46.33242633
PDE3A	0.907630522	10.83088954	52.18549181
PDE6H	1	53.07917889	28.22323858
PDZRN4	0.853416149	54.70185728	78.81086088
PEBP1	0.762152778	44.01759531	46.69715741
PEX5	0.96743295	48.92473118	32.40896196
PFDN5	1	45.32746823	95.91269612
PFKM	1	9.403714565	27.03062583
PGAM5	0.633085896	57.45845552	98.33844729
PHB2	1	42.94232649	21.20650727
PHC1	0.788066515	23.48973607	16.55184392
PHLDA1	0.699004975	41.56402737	71.9793898
PIANP	0.756041427	48.99315738	34.01262085
PIK3C2G	0.941112323	86.99902248	81.28871649
PIP4K2C	1	20.8113392	25.45012447
PITPNM2	0.872027972	6.138807429	15.76448793
PIWIL1	1	6.842619746	11.35297864
PKP2	0.972201631	93.1769306	84.20656516
PLA2G1B	1	47.58553275	79.13506629
PLBD1	0.931257344	61.52492669	66.76315637
PLBD2	0.782800441	53.68523949	69.52469172
PLCZ1	1	16.63734115	48.35292074
PLEKHA5	0.866733719	10.3714565	56.09911422
PLEKHG6	0.844444444	71.60312805	39.29253749
PLEKHG7	1	58.7487781	85.38180976
PLXNC1	0.911746426	8.201368524	19.4639032
PMCH	1	58.05474096	35.15312916
PMEL	1	50.4398827	39.50674463
POC1B	0.988521269	54.72140762	96.38163608
POC1B-GALNT4	0.990207373	30.84066471	50.55288601
POLE	0.990925847	8.739002933	40.48515023
POLR3B	1	6.480938416	22.02281017
POP5	1	45.07331378	80.72714641
POU6F1	0.510683761	49.28641251	16.11185087
PPFIA2	0.917682169	11.12414467	8.886701789
PPFIBP1	0.969903816	12.38514174	49.58026979
PPHLN1	0.901173564	25.63049853	46.44242459
PPM1H	0.937381404	40.3714565	25.75117235
PPP1CC	0.904761905	30.51808407	4.886238638
PPP1R12A	0.878331765	24.05669599	16.89341747
PPP1R1A	0.840740741	52.68817204	72.76674579
PPTC7	0.759358289	38.67057674	5.291495397
PRB1	0.993431856	76.01173021	43.22931743
PRB2	0.992057188	95.14173998	63.38794651
PRB4	1	87.41935484	72.22254385
PRDM4	1	12.24828935	36.13153477
PRH1	0.961538462	65.94330401	56.64910554
PRH2	1	71.84750733	57.66803682
PRICKLE1	1	22.34604106	34.08209344
PRIM1	0.871853547	83.97849462	33.77525618
PRKAB1	1	51.72043011	43.26984311
PRKAG1	1	25.39589443	49.88710705
PRMT8	0.960722702	36.95014663	1.464713715
PRPF40B	0.975530766	9.81427175	18.85022868
PRPH	0.874048443	26.86217009	81.19608638
PRR13	0.650549451	57.69305963	99.35158919
PRR4	0.979638009	69.41348974	85.22549644
PSMD9	1	80.01955034	94.91113298
PTGES3	0.965973535	47.81036168	14.40977248
PTHLH	1	36.96969697	32.99947896
PTMS	0.639303483	42.81524927	91.83118161
PTPN11	0.991370011	21.40762463	9.286169166
PTPN6	0.923690773	18.2111437	12.69032594
PTPRB	0.97981866	40.09775171	46.28032189
PTPRO	1	5.102639296	31.33213686
PTPRR	0.987887597	71.9941349	41.89197013
PUS1	0.757668712	55.72825024	80.75030394
PUS7L	0.999531396	93.43108504	84.46708736
PWP1	1	37.5659824	29.96005326
PXMP2	0.751655629	62.89345064	99.76842471
PXN	0.859470468	86.93059629	55.86174955
PYM1	0.883509834	49.81427175	10.79719794
PYROXD1	0.990950226	40.26392962	84.01551554
PZP	1	64.65298143	44.48561339
R3HDM2	0.660844713	19.07135875	20.36125745
RAB21	0.843304843	56.80351906	42.89932264
RAB35	0.913738019	57.29227761	99.31685289
RAB3IP	1	25.01466276	64.87581775
RAB5B	1	36.34408602	13.70346784
RACGAP1	1	60.8113392	26.17379726
RAD51AP1	1	57.83968719	80.79082962
RAD52	0.896941489	71.54447703	94.07167255
RAD9B	0.881223329	56.96969697	86.78862965
RAN	0.943368107	41.17302053	0.05210444
RAP1B	1	42.81524927	0.32999479
RAPGEF3	0.930555556	78.12316716	42.57511723
RARG	0.819110577	32.45356794	4.139408325
RASAL1	0.906837265	56.76441838	59.23117003
RASSF3	1	60.26392962	79.44190355
RASSF8	0.871678056	57.83968719	20.94019568
RASSF9	0.962652439	81.60312805	51.25919064
RBM19	0.992605042	93.37243402	82.61448503
RBMS2	1	12.12121212	41.1161929
RBP5	1	76.10948192	99.18948648
RDH16	1	79.45259042	86.60336942
RDH5	1	70.58651026	38.94517455
RECQL	0.98951049	67.29227761	55.44491403
REP15	1	43.81231672	59.85642332
RERG	1	42.46334311	60.20378626
RERGL	0.92173913	79.41348974	72.19938633
RFC5	0.994387278	21.59335288	33.91420135
RFLNA	1	76.2170088	20.89967001
RFX4	0.996325031	34.61388074	24.88855439
RHEBL1	1	36.40273705	88.90175418
RHNO1	1	66.6568915	55.04544665
RHOF	0.644171779	69.87292278	89.93226423
RIC8B	0.855927396	38.89540567	24.63961095
RILPL1	0.876506024	54.49657869	18.33497366
RILPL2	0.87191358	52.61974585	28.21165982
RIMBP2	0.982935154	62.05278592	59.65958432
RIMKLB	1	28.01564027	6.837260464
RITA1	0.988764045	58.10361681	53.77757193
RND1	1	49.15933529	17.12499276
RNF10	1	9.511241447	51.43866149
RNF34	0.993055556	31.0459433	72.54095988
RNF41	1	29.01270772	2.784692873
RNFT2	0.842837274	63.37243402	33.10947722
RPAP3	0.996598639	32.04301075	49.85237075
RPH3A	0.99259602	61.56402737	30.18583917
RPL6	1	41.00684262	22.18491287
RPLP0	1	39.34506354	26.39958316
RPS26	1	41.26099707	0.43420367
RSRC2	1	15.65982405	24.92908007
SARNP	1	35.2688172	8.909859318
SART3	1	18.16226784	57.96329532
SBNO1	1	3.362658847	8.209344063
SCAF11	0.995274527	17.07722385	39.33306316
SCARB1	0.905182568	18.17204301	33.58999595
SCN8A	0.998696856	0.664711632	1.742604064
SCNN1A	0.992444444	53.75366569	76.616685
SCYL2	0.994425087	14.47702835	38.7657037
SDR9C7	1	45.88465298	34.18051294
SDS	1	35.74780059	77.58930122
SDSL	0.977317554	64.08602151	73.47305043
SELPLG	0.938032533	92.15053763	44.64192671
SENP1	0.969484742	28.69012708	14.11451398
SFSWAP	0.948119326	19.02248289	15.2839692
SH2B3	0.58554729	51.70087977	87.94650611
SHMT2	1	35.50342131	55.8443814
SIRT4	1	40.10752688	50.25762751
SLC11A2	0.919113859	26.53958944	14.62397962
SLC15A4	0.688989784	38.75855327	94.85902854
SLC16A7	1	45.2688172	70.56099114
SLC17A8	1	22.62952102	66.41000405
SLC25A3	1	19.64809384	25.25328547
SLC26A10	0.984518349	94.45747801	89.70068894
SLC2A13	0.829046899	36.04105572	55.0280785
SLC2A14	0.859419465	59.16911046	32.78527181
SLC2A3	1	48.89540567	36.03890465
SLC35E3	1	34.01759531	57.94592717
SLC38A1	0.908004779	26.75464321	12.42401436
SLC38A2	1	40.97751711	29.06269901
SLC38A4	1	49.03225806	35.72048862
SLC39A5	0.993972272	68.66080156	47.60030105
SLC41A2	0.929465301	18.99315738	48.89133329
SLC4A8	0.910845338	2.737047898	6.796734788
SLC5A8	1	54.41837732	59.81589764
SLC6A12	0.907749077	64.43792766	55.43333526
SLC6A13	1	40.6744868	61.99270538
SLC6A15	1	20.86021505	31.16424478
SLC8B1	0.972943125	44.47702835	52.19707057
SLCO1A2	0.999515738	77.87878788	72.1414925
SLCO1B1	0.997650376	87.92766373	85.2370752
SLCO1B3	0.993058769	71.49560117	80.47820298
SLCO1B7	0.984271943	95.25904203	83.80709778
SLCO1C1	0.997384481	12.35581623	80.44346668
SMAGP	1	75.79667644	99.32264227
SMARCC2	0.951688312	8.514173998	8.701441556
SMARCD1	0.887844612	21.30987292	6.999363168
SMCO3	1	46.96969697	75.09407746
SMUG1	0.945263158	50.3714565	36.68152608
SNRNP35	0.973684211	37.14565005	36.34574191
SNRPF	1	51.31964809	0.38209923
SOAT2	0.926769231	81.01661779	73.88409657
SOCS2	0.895174709	42.41446725	44.72876744
SOX5	0.995780591	5.298142717	8.423551207
SP1	1	5.493646139	16.27974295
SP7	0.982307692	36.19745846	41.64302669
SPATS2	0.989298454	53.89051808	47.47872402
SPIC	1	54.03714565	29.21322295
SPPL3	0.979079498	34.87781036	1.262085335
SPRYD3	0.975164354	16.11925709	18.7460198
SPRYD4	1	48.0742913	22.3701731
SPSB2	1	34.53567937	80.11347189
SPX	0.95148248	51.64222874	97.67266833
SRGAP1	1	20.43010753	33.94893765
