Gene_Name	RVIS	LoF_FDR_ExAC	RVIS_ExAC	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
PNPLA2	57.31	0.7221299	82.69983736	0.6974789920000001	82.90322581	82.22080704
PNPLA3	88.48	0.3341122	89.32594422	1.0	86.60801564	95.38586233
PNPLA4	25.15	0.41102849999999996	54.43786982	1.0	73.35423197	65.970011
PNPLA5	82.25	0.8353202	94.54852117	0.78214826	85.12218964	82.48132924
PNPLA6	6.38	0.5373806999999999	1.108366966	0.9292763159999999	3.8905180839999995	9.963526892
PNPLA7	64.97	0.9258690999999999	99.50605385	0.9308523409999999	98.97360704	49.18080241
PNPLA8	25.79	0.003742294	17.33630504	0.997900042	19.43304008	46.78978753
PNPO	44.89	0.8985915999999999	65.57436299	0.875308642	61.36852395	44.19035489
PNPT1	63.62	1.4229399999999998e-06	40.73850973	1.0	49.45259042	44.58982227
PNRC1		0.11255910000000001	46.37672429	0.763157895	36.69599218	43.05563596
PNRC2						
POC1A	78.59	0.7138262	78.15191856	0.984177215	73.51906158	56.06437793
POC1B	37.32	0.137153	51.42461298	0.988521269	54.72140762	96.38163608
POC1B-GALNT4	76.41	0.03031249	27.91398109	0.990207373	30.84066471	50.55288601
POC5	83.42	0.05332230000000001	87.10318656	0.930376193	63.69501466	55.12070862
PODN	55.81	0.5467538000000001	63.17691705	0.9212827990000001	94.18377322	27.33167371
PODNL1		1.0		0.617998741	86.25610948	97.13425577
PODXL	94.6	0.04227422	94.92199265	0.8706846109999999	94.20332356	76.0956406
PODXL2	58.85	0.003468215	81.76013493	0.831527627	65.10263929999999	71.61465872
POF1B	89.79	0.2446397	86.98224852	1.0	78.05642633	54.87755456
POFUT1	46.92	0.000596938	27.45617734	0.977382876	29.931573800000002	56.03543102
POFUT2	45.49	0.26631220000000005	62.00831275	0.950034223	47.18475073	18.25392231
POGK	85.63	0.02944689	56.65321366	0.94679696	37.43890518	9.587217043999999
POGLUT1	56.92	0.2118868	33.30522258	1.0	46.07038123	32.03265212
POGZ	3.41	1.88899e-10	2.096259261	1.0	2.75659824	12.16928154
POLA1	12.53	1.3279e-10	16.42011834	0.9986816079999999	19.59247649	12.56295953
POLA2	12.97	0.02086877	35.67254985	1.0	62.09188661	52.93232212
POLB	48.12	0.7774095	52.58116981	1.0	45.82600196	47.54240723
POLD1	11.54	0.04169885	23.36606229	0.832095945	45.8455523	22.45122445
POLD2	9.9	0.07732206	7.951328233	0.967202572	21.95503421	27.93376947
POLD3	82.17	3.9418699999999996e-05	80.65176797	1.0	60.31280547	62.38059399
POLD4	66.57	0.1364606	54.466598399999995	1.0	67.46823069	92.03959937
POLDIP2		0.1942453		0.896341463	24.55522972	9.766687894
POLDIP3	70.52	0.0008903139999999999	11.90892115	1.0	24.23264907	41.14513981
POLE	12.09	0.007557333	2.770917415	0.9909258470000001	8.739002933	40.48515023
POLE2	64.61	0.1289725	20.25179206	0.9418465229999999	28.82697947	45.68401552
POLE3	44.54	0.7058895000000001	61.45412927	0.98245614	67.35092864	69.41469345
POLE4	52.85	0.9698356				
POLG	50.58	0.001243323	21.5348473	0.953470032	53.9198436	50.848144500000004
POLG2	60.47	0.3097371	77.57966388	1.0	65.04398827	90.8875123
POLH	84.64	0.03128585	79.5976146	1.0	71.03616813	40.3346263
POLI	67.43	0.42803459999999993	96.05445455	0.941567065	77.54643206	77.21878076
POLK	18.9	0.02792149	72.27275465	1.0	42.90322581	64.10004053
POLL	43.98	0.7337325	63.80338534	0.9681093390000001	76.09970674	83.79551902
POLM	52.09	0.7674991999999999	84.27805554	0.833425567	83.63636364	89.59648006
POLN	84.18	0.9981813	95.75929161	1.0	94.96578690000001	81.05135182
POLQ	98.37	0.6576744000000001	74.70634299	0.9987324120000001	73.46041056	55.62438488
POLR1A	60.33	1.65165e-08	0.680681887	1.0	1.231671554	28.79638743
POLR1B	13.75	0.000328726	10.3909403	0.9639866	27.39002933	22.61911654
POLR1C	46.74	0.2144064	43.91301729	1.0	44.19354839	61.332715799999995
POLR1D	31.69	0.4585258	41.54569002	1.0	34.75073314	51.95391652
POLR1E	77.16	0.3975637	67.59231372	1.0	52.46334311	88.11439819
POLR2A	0.32	4.25422e-09	0.11445093699999999			
POLR2B	8.32	0.02774254	3.05403289	0.998066832	5.630498534	1.3141897759999999
POLR2C	39.95	0.3367892	22.99861454	1.0	37.03812317	24.90013316
POLR2D	44.54	0.4785753	57.02066141	0.934240363	55.01466276	4.544665084
POLR2E	25.37	0.9905209	35.77495332	1.0	32.75659824	51.64707926
POLR2F	51.04	0.05265032	40.83488946	0.724662162	39.43304008	81.7750246
POLR2G	52.85	0.8952068000000001	34.94970183	1.0	38.7487781	4.40571991
POLR2H	51.04	0.07642983	44.94909945	1.0	41.6226784	30.63162161
POLR2I	49.39	0.8812082	42.1902295	1.0	41.69110459	98.07792509
POLR2J	59.43	0.8388001		0.743169399	46.29521017	3.69362589
POLR2J2						
POLR2J3						
POLR2K	58.0	0.8753735999999999	51.3041383	1.0	47.93743891	46.15295548
POLR2L	49.39	0.4576629	40.38913318	1.0	43.12805474	6.924101198
POLR2M	72.6	0.09886942	82.94681043	0.995531725	51.2512219	87.81335032
POLR3A	1.93	0.4298071	1.397506174	1.0	2.346041056	36.02732588
POLR3B	3.66	0.2004351	3.0239142219999997	1.0	6.480938416	22.02281017
POLR3C	82.17	0.17439649999999998	47.76820673	1.0	65.60117302	20.95756383
POLR3D	27.69	0.8704065000000001	35.34726824	0.8636734690000001	44.20332356	53.11179297
POLR3E	15.32	0.03021087	13.57749533	1.0	20.4398827	29.86163376
POLR3F	33.97	0.6061668	47.52123366	1.0	45.6402737	38.3083425
POLR3G	41.25	0.812814	56.30986085	1.0	50.25415445	85.84496034
POLR3GL	46.49	0.4162135	56.01469791	0.8458149779999999	52.55131965	52.24917501
POLR3H	20.26	0.641116	44.72019758	1.0	53.97849462	91.65171076
POLR3K	39.68	0.4437778	48.58141076	1.0	47.52688172	56.05279917
POLRMT	51.92	0.46532109999999993	66.28516354	0.8388550229999999	65.82600196	42.52880218
POM121	30.82		95.32558279999999	0.756516211	79.53079179	
POM121C			96.77127884	0.858670741	64.5259042	
POM121L12	95.25	0.7249612	94.64490091	1.0	95.46432063	69.22943322
POM121L2						
POMC		0.8782928	62.34564183	0.853960396	62.44379277	93.56799629
POMGNT1	33.47	0.23695270000000002	22.87211614	1.0	27.74193548	34.05893591
POMP	39.68	0.05762137	50.099391600000004	1.0	50.26392962	8.66091588
POMT1	32.26	0.2969732	23.37208602	0.9559585490000001	23.73411535	67.3420946
POMT2	9.68	0.02124905	30.29335582	0.8975567940000001	37.01857283	71.68992069
POMZP3	76.81	0.21499770000000004	81.51918559	1.0	63.79276637	87.80177155
PON1	86.65	0.14273670000000002	91.64508162	1.0	89.54056696	67.75314074
PON2	76.15	0.4569544	38.25673152	0.930720146	45.15151515	38.6672842
PON3	83.98	0.3399737	84.25396059999998	1.0	82.971652	89.39964106
POP1	5.54	0.04183929	30.80537317	1.0	35.25904203	53.21021247
POP4	51.66	0.124356	86.2658876	0.973799127	80.88954057	42.93984832
POP5	41.25	0.9539424999999999	47.581471	1.0	45.07331378	80.72714641
POP7	64.11	0.4843854	50.03313053	1.0	46.09970674	35.5004921
POPDC2	22.36	0.4935768	47.00319258	0.934177215	65.4740958	38.52254964
POPDC3	69.21	0.6624051999999999	48.08746461	1.0	36.33431085	26.225901699999998
POR	3.43	0.08826515	78.30853563	0.9375893279999999	82.53176931	98.10108261
PORCN	21.2	0.004390203	16.56804734	0.9200278159999999	24.29467085	25.13170845
POSTN	70.58	0.005751376	11.95108728	0.99769142	16.16813294	29.78637179
POT1	57.15	0.009768215	28.03445576	0.985211627	29.51124145	17.88340184
POTEB						
POTEB2						
POTEC		0.47192280000000003	88.97656768	0.75494308	83.60703812	94.35535228
POTED						
POTEE						
POTEF			90.13914824	0.550548112	95.76735093	
POTEG						
POTEH			86.95259322			
POTEI						
POTEJ						
POTEM						
POU1F1	56.92	0.004052077	33.10643937	1.0	44.69208211	63.90320153
POU2AF1	31.69	0.02736107	34.10637913	0.977128335	38.34799609	12.30243733
POU2F1	30.7	0.00207175	12.10168062	0.949017969	23.14760508	21.17756035
POU2F2	20.26	0.01958937	30.38371182	0.8616310159999999	28.42619746	64.77160887
POU2F3	74.49	0.07542973	50.88850069	0.951324266	51.53470186	59.01117351
POU3F1						
POU3F2			31.73905186	0.7342342340000001	38.72922776	
POU3F3						
POU3F4	62.74	0.27613990000000005	58.28402367	1.0	30.09404389	4.672031494
POU4F1			30.58249503	0.5909810129999999	34.77028348	
POU4F2	18.06	0.4345925	32.72694416	0.881685575	26.90127077	82.95026921
POU4F3	20.54	0.08349919	19.58315764	1.0	29.24731183	88.85543912
POU5F1	44.54	0.0600164	46.98512138	0.908098271	44.84848485	19.42337753
POU5F1B		0.6882562	94.62682971	0.9259259259999999	90.48875855	44.78087188
POU5F2		0.2986457	12.69200651	0.9979736579999999	20.97751711	39.73253054
POU6F1	38.28	0.04456419	38.5579182	0.510683761	49.28641251	16.11185087
POU6F2	19.93	0.0556719	24.26359858	1.0	51.36852395	64.83529207
PP2D1						
PPA1	33.97	0.4859701	36.41346907	0.927472527	37.23362659	83.1818445
PPA2	53.73	0.6265109999999999	72.24263599	0.9609151570000001	69.257087	82.92711168
PPAN	10.85	0.15413770000000002	68.1103548	0.866984993	63.73411535	54.3449314
PPAN-P2RY11	17.17	0.15413770000000002	94.77139931	0.9218436870000001	93.81231672	67.13946622
PPAP2A	35.75	0.04905537	21.29992169			
PPAP2B	26.23	0.01881157	27.95012349			
PPAP2C	78.69	0.4818238	77.350762			
PPAPDC1A	35.75	0.17808770000000002	27.359797600000004			
PPAPDC1B	67.92	0.9944388000000001	70.87524848			
PPAPDC2	67.03	0.06025514	35.49183784			
PPAPDC3	33.2	0.08110642	35.95566532			
PPARA	29.31	0.07377802	40.55177399	1.0	44.81915934	16.12342963
PPARD	18.44	0.02559013	5.764712969	0.989059081	13.67546432	13.26347479
PPARG	31.93	0.07806341	15.72194446	1.0	18.13294233	17.15972906
PPARGC1A	45.57	9.80821e-07	10.57165231	1.0	7.126099707000001	49.29659005
PPARGC1B	91.47	1.2940399999999999e-05	86.34419613	0.9830291390000001	76.4516129	35.2052336
PPAT	53.51	0.01024587	19.81808325	1.0	21.84750733	11.60771146
PPBP	42.88	0.40451909999999996	61.64688874	1.0	54.75073314	86.79441904
PPCDC	45.13	0.7926873000000001	58.64104572	1.0	50.82111437	73.02147861
PPCS	51.4	0.743051	38.31094512	0.9470338979999999	38.26001955	58.21802814
PPDPF	41.25	0.9574511999999998	44.54550931	1.0	45.32746823	85.57285938
PPEF1	41.91	0.0032457999999999996	21.30177515	1.0	50.0	22.09228275
PPEF2	92.66	0.3123953	84.74188302	1.0	67.41935484	48.31818445
PPFIA1	2.69	1.43421e-13	9.240407204	1.0	6.813294233	63.60794303
PPFIA2	7.77	5.92729e-09	4.451539063999999	0.9176821690000001	11.12414467	8.886701789
PPFIA3	7.48	9.90273e-06	2.50587314	0.955050095	7.126099707000001	4.046778209
PPFIA4	24.46	0.1975843	25.61893862			
PPFIBP1	21.81	0.13175789999999998	18.1013192	0.969903816	12.38514174	49.58026979
PPFIBP2	33.57	0.32187259999999995	14.59550629	0.94858156	37.028348	78.00613675
PPHLN1	36.07	0.1037201	29.23920246	0.901173564	25.63049853	46.44242459
PPIA	58.0	0.4602916	46.58755497	1.0	38.05474096	3.253632837
PPIAL4A						
PPIAL4B						
PPIAL4C						
PPIAL4D						
PPIAL4G	94.09	0.5173951	76.71826998			
PPIB	30.07	0.6877209	25.46834528	1.0	35.00488759	36.98257396
PPIC	87.4	0.8402905999999999	89.58496476	1.0	77.85923754	87.11862444
PPID	87.01	0.5503766999999999	53.59918077	0.969538729	41.54447703	28.53586522
PPIE	25.15	0.0066993930000000005	55.35811096	0.883992806	62.17008798	76.96404794
PPIF		0.9528882	84.66959822	0.6940993790000001	71.1827957	96.7000521
PPIG	55.69	3.4529e-05	10.90295765	1.0	16.98924731	14.72239912
PPIH	46.2	0.9200925999999999	44.2925125	1.0	38.44574779999999	32.97053204
PPIL1	61.28	0.5379368	46.45503283	1.0	53.44086022	52.13338737
PPIL2	18.19	0.07174857	27.32967894	1.0	38.17204301	24.36750999
PPIL3	71.08	0.27476880000000004	65.90566833	0.8214285709999999	47.69305963	97.62056389
PPIL4	41.91	0.2931705	32.07035721	0.9967256059999999	32.99120235	90.75435651
PPIL6	35.75	0.8836624	33.87145353	0.790630975	36.8914956	94.78955595
PPIP5K1		0.08172081				
PPIP5K2	39.24	0.1447341	2.301066201	0.9608895709999999	6.109481916	11.22561223
PPL	29.55	0.07718143	99.16872478	0.986928105	99.13000978	63.72952006
PPM1A	28.63	0.004084206	21.17342329	1.0	30.94819159	13.32715799
PPM1B	22.51	0.03165553	15.19787965	1.0	17.58553275	51.42708273
PPM1D	30.37	0.5231123	57.30980061	0.8873775840000001	51.13391984	19.63179529
PPM1E	33.2	0.0137165	21.01680622	0.87609075	17.51710655	31.75476177
PPM1F	52.15	0.7396199999999999	56.41226432	0.898488121	57.5659824	62.89005963
PPM1G	34.32	0.007814876	30.95596651	0.899821109	32.27761486	10.43246686
PPM1H	58.74	0.008986916	34.71477622	0.937381404	40.3714565	25.75117235
PPM1J	84.55	0.8112906999999999	94.4099753	0.83011583	91.52492669	91.11329821
PPM1K	42.06	0.2540177	38.03385338	1.0	34.01759531	33.26000116
PPM1L	55.22	0.1512259	32.86549003	0.980304387	33.9198436	11.98981069
PPM1M	67.19	0.19172460000000002	73.80278296	1.0	56.69599218	41.15671858
PPM1N		0.9815296999999998		0.508785332	65.86510264	42.36091009
PPME1	46.49	0.01684456	68.53803988	0.9314741040000001	50.44965787	36.46731894
PPOX	35.99	0.09277779	38.91934221	1.0	28.52394917	18.4507613
PPP1CA	28.63	0.05570778	13.80037347	0.9942857140000001	19.20821114	1.042088809
PPP1CB	46.2	0.06255212	40.877055600000006	0.946640316	40.25415445	0.104208881
PPP1CC	51.04	0.120128	33.23293777	0.904761905	30.51808407	4.886238638
PPP1R10	12.97	1.36393e-09	3.132341425	0.935316499	5.640273705	10.34562612
PPP1R11	54.63	0.3148408	45.81049334	1.0	45.01466276	6.941469345
PPP1R12A	10.85	2.70699e-07	20.91440275	0.878331765	24.05669599	16.89341747
PPP1R12B	10.95	0.000213272	44.02144449	0.947516138	18.05474096	46.57558039
PPP1R12C	7.83	0.05980649	46.11168002	0.765310316	67.39002933	21.75649858
PPP1R13B	2.24	3.80769e-05	4.825010542	0.996703626	3.724340176	49.26185376
PPP1R13L		0.2908584	13.27028492	0.603318846	17.17497556	79.69663637
PPP1R14A		0.6236265999999999	68.63441961	0.5021929820000001	62.98142717	59.56116482
PPP1R14B	58.0	0.45502380000000003	56.46045419	0.850877193	44.7311828	30.16847102
PPP1R14C	56.25	0.9358231	61.45412927	0.8098039220000001	53.31378299	81.56081746
PPP1R14D	65.33	0.3167696	55.44244323	0.806138934	51.73998045	98.91159613
PPP1R15A	98.74	0.45495230000000003	97.897717	0.998521439	93.0400782	48.09818792
PPP1R15B	86.3	0.005969304	29.45605686	1.0	35.73802542	75.44722978
PPP1R16A	12.88	0.04566178	59.27956147	0.7590881079999999	54.72140762	78.02350489
PPP1R16B	27.88	0.000479072	11.10776459	0.933333333	20.36168133	21.3570312
PPP1R17	51.66	0.9099948	82.66369496	1.0	72.48289345	89.90910670000001
PPP1R18	87.49	0.04626224	74.38106138	0.942162162	66.43206256	35.58154345
PPP1R1A	83.07	0.6672560000000001	50.03313053	0.840740741	52.68817204	72.76674579
PPP1R1B	63.0	0.45490649999999994	51.47280284	1.0	49.23753666	23.29647427
PPP1R1C	56.25	0.9014815	56.18938618	0.754768392	51.46627566	66.40421467
PPP1R2	70.06	0.4550991	63.97807361	1.0	57.194525899999995	62.05638858
PPP1R21	8.16	3.18486e-06	12.08963315	0.984754841	15.3372434	72.01991548
PPP1R26	79.48	7.15051e-06	95.78338654	0.933608815	91.4173998	71.37150466
PPP1R27	31.46	0.8828739999999999	40.01566171	0.854122622	43.1085044	42.20459677
PPP1R32	86.33	0.5125149	95.51231854	0.976550681	93.77321603	87.95229549
PPP1R35		0.7832975000000001	52.85223782	0.593023256	46.02150538	16.10606148
PPP1R36	92.06	0.5959837	95.67495934	0.988575781	92.74682307	69.30469519
PPP1R37						
PPP1R3A	98.86	0.01572154	96.89777724	1.0	86.18768328	59.601690500000004
PPP1R3B	56.92	0.3635509	72.52575146	1.0	54.19354839	90.34331037
PPP1R3C	60.31	0.06742986	43.49135594	1.0	42.38514174	43.18879176
PPP1R3D		0.8311959999999999	33.87145353	0.681111111	36.64711632	88.40965669
PPP1R3E						
PPP1R3F		0.8129086	82.69230769	0.7027363179999999	89.96865204	74.98986858
PPP1R3G						
PPP1R42	74.95	0.40557209999999994	56.09300645	0.9573257470000001	48.45552297	14.03925201
PPP1R7	46.74	0.05188257	49.25004518	0.994805195	44.91691105	14.07398831
PPP1R8	44.89	0.05184248	33.19679537	0.999074074	31.05571848	2.443119319
PPP1R9A	55.83	2.4252800000000003e-05	46.14179869	0.97964497	20.93841642	50.57604354
PPP1R9B		0.00729346		0.999104745	33.50928641	2.49522376
PPP2CA	35.42	0.06431543	37.93747365	1.0	37.98631476	0.092630116
PPP2CB	39.68	0.371054	51.68363352	1.0	35.95307918	1.4589243330000001
PPP2R1A	39.95	0.25706910000000005	9.391000542	0.95618839	16.22678397	2.969953106
PPP2R1B	60.57	0.3884578	70.16444792	1.0	59.27663734	64.44161408
PPP2R2A	30.07	0.06802092	39.70242756	0.97114708	25.46432063	2.981531871
PPP2R2B	13.94	0.02485407	16.86043009	0.9449648709999999	21.97458456	27.62693221
PPP2R2C	15.62	0.176786	9.324739474	0.9508519	15.75757576	2.553117582
PPP2R3A	74.78	1.94151e-06	79.36268899	1.0	64.91691105	59.29485324
PPP2R3B	73.74	0.6911135	80.0295858	0.778716216	92.47648903	77.84403404
PPP2R3C	23.25	0.7432178	26.26950184	1.0	25.58162268	36.60626411
PPP2R4	53.51	0.006640925	42.0275887			
PPP2R5A	33.97	0.05153437	18.55309921	0.9487852920000001	19.20821114	15.29554797
PPP2R5B	20.26	0.03116521	17.60134932	0.902723735	18.87585533	5.517281306
PPP2R5C	55.45	0.000696197	26.92006506	0.900990099	22.228739	6.44358247
PPP2R5D	16.36	0.00269853	10.25239443	1.0	15.20039101	6.733051583
PPP2R5E	26.23	0.000663163	20.43250407	0.989669421	24.86803519	0.648410815
PPP3CA	25.15	0.004083674	18.80609602	1.0	20.57673509	2.8483760780000003
PPP3CB	42.88	0.0015423560000000002	32.9317511	0.960122699	30.34213099	2.865744225
PPP3CC	80.82	0.02997629	26.47430878	0.9494451290000001	33.12805474	41.81670816
PPP3R1	59.43	0.40625290000000003	55.26775495	1.0	48.52394917	0.214207144
PPP3R2	53.19	0.7957175	80.42888983	1.0	61.61290323	97.88687547
PPP4C	44.54	0.2822748	21.17342329	1.0	25.31769306	0.851039194
PPP4R1	60.68	3.6039e-06	48.79826516	0.979173779	47.00879765	42.27406936
PPP4R2	68.27	3.7435500000000004e-05	70.13432926	0.8876080690000001	52.53176931	50.47183466
PPP4R4	7.15	0.001030853	16.84235889	1.0	27.35092864	48.80449256
PPP5C	15.76	0.00047322699999999995	16.11951087	1.0	21.24144673	11.96086378
PPP5D1		0.6587823				
PPP6C	35.75	0.004010034	34.154569	0.968779565	27.09677419	2.8310079310000003
PPP6R1	62.23	1.47375e-06	54.21360159	0.932699342	42.805474100000005	35.6625948
PPP6R2	85.31	0.00043415099999999997	49.09945184	0.9272727270000001	92.04301075	48.87396515
PPP6R3	57.41	1.62697e-06	6.963435938	0.885529158	8.709677419	27.49377641
PPRC1	77.46	5.400880000000001e-14	2.9576531530000003	0.969288686	8.211143695	35.72627801
PPT1	41.91	0.4956996	27.55858081	1.0	40.55718475	53.99177908
PPT2	70.06	0.1382987	57.38208542	1.0	63.01075269	60.68430498
PPTC7	38.28	0.7224965	41.91313776	0.759358289	38.67057674	5.291495397
PPWD1	15.12	0.01113152	25.40208421	0.9797230459999999	27.68328446	64.45898223
PPY	74.95	0.2942442	72.21251732	0.743243243	58.00586510000001	4.619927054
PPYR1	91.68	0.9210332	98.00614421			
PQBP1	51.04	0.22182310000000002	22.78106509	1.0	25.54858934	10.23562786
PQLC1	31.93	0.7918681	27.51039094	0.986778846	41.72043011	45.63191108
PQLC2	65.96	0.5962824999999999	31.61255346	1.0	53.54838710000001	42.48248712
PQLC3	49.76	0.9950281999999999	78.56153244	0.77093207	70.742913	82.29027963
PRAC	78.16	0.9917305000000001				
PRADC1	56.64	0.9940321	68.76694175	0.881646655	47.29227761	71.72465698
PRAF2		0.4154108	76.77514793	0.7302752290000001	70.84639498	93.40010421
PRAM1	87.24	0.1432375	87.86217698	0.97510981	82.17008798	66.15527123
PRAME	70.64	0.05501193	60.3819047	1.0	54.60410557	49.60342731
PRAMEF1	96.3	0.5302366	99.40967412	1.0	89.38416422	70.37573091
PRAMEF10		0.5842102				
PRAMEF11		0.41960299999999995	91.17523041	0.891843972	80.92864125	55.20754935
PRAMEF12	92.65	0.42418999999999996	89.99457864	1.0	67.10654936	34.34261564
PRAMEF13						
PRAMEF14						
PRAMEF15						
PRAMEF16						
PRAMEF17						
PRAMEF18						
PRAMEF19						
PRAMEF2	99.84	0.43126859999999995	99.63255226	1.0	96.43206256	83.62183755
PRAMEF20						
PRAMEF21						
PRAMEF22						
PRAMEF23						
PRAMEF4	99.48	0.6824803	98.06035781	0.86366782	98.22091887	87.70914143
PRAMEF5						
PRAMEF6						
PRAMEF7						
PRAMEF8						
PRAMEF9						
PRAP1	79.25	0.7655291	65.85145473	1.0	58.30889541	87.87703352
PRB1	72.23	0.6092821999999999	94.67501958	0.993431856	76.01173021	43.22931743
PRB2	97.48	0.7406468	98.7952533	0.992057188	95.14173998	63.38794651
PRB3		0.8782665000000001				
PRB4	94.37	0.04825402	91.88000723	1.0	87.41935484	72.22254385
PRC1	39.11	0.00010593700000000001	20.25781579	1.0	20.83088954	37.60782724
PRCC	23.25	0.01879311	67.46581531	0.928666667	47.49755621	43.08458288
PRCD	58.0	0.7326514000000001	69.54400337	1.0	62.28739003	16.96867944
PRCP	67.3	0.30024470000000003	19.95662912	0.9930817609999999	39.61876833	47.22978058
PRDM1	88.07	0.0013439429999999998	55.6713451	0.98250497	58.69990225	61.39060962
PRDM10	52.36	1.43399e-05	13.89675321	1.0	20.55718475	15.01186823
PRDM11		0.004218094	30.08854888			
PRDM12		0.6997547	27.63688934	0.740178571	31.52492669	34.33103688
PRDM13			77.2242636	0.72752809	41.31964809	
PRDM14	55.45	0.01773912	31.20293958	0.968965517	23.176930600000002	38.67886297
